step,time_s,event,com_z_m,height_error_m
1739,17.39,BELOW_TARGET_MINUS_1CM,0.2840408682823181,-0.015959131717681874
1740,17.400000000000002,BELOW_TARGET_MINUS_1CM,0.28405800461769104,-0.01594199538230895
1741,17.41,BELOW_TARGET_MINUS_1CM,0.2840745449066162,-0.015925455093383778
1742,17.42,BELOW_TARGET_MINUS_1CM,0.284090518951416,-0.015909481048583973
1743,17.43,BELOW_TARGET_MINUS_1CM,0.2841058671474457,-0.01589413285255431
1744,17.44,BELOW_TARGET_MINUS_1CM,0.2841206192970276,-0.0158793807029724
1745,17.45,BELOW_TARGET_MINUS_1CM,0.28413477540016174,-0.015865224599838246
1746,17.46,BELOW_TARGET_MINUS_1CM,0.28414836525917053,-0.015851634740829457
1747,17.47,BELOW_TARGET_MINUS_1CM,0.2841613292694092,-0.01583867073059081
1748,17.48,BELOW_TARGET_MINUS_1CM,0.2841736972332001,-0.015826302766799916
1749,17.490000000000002,BELOW_TARGET_MINUS_1CM,0.2841854393482208,-0.015814560651779164
1750,17.5,BELOW_TARGET_MINUS_1CM,0.2841966152191162,-0.015803384780883778
1751,17.51,BELOW_TARGET_MINUS_1CM,0.28420719504356384,-0.015792804956436146
1752,17.52,BELOW_TARGET_MINUS_1CM,0.2842171788215637,-0.015782821178436268
1753,17.53,BELOW_TARGET_MINUS_1CM,0.28422656655311584,-0.015773433446884144
1754,17.54,BELOW_TARGET_MINUS_1CM,0.2842353582382202,-0.015764641761779774
1755,17.55,BELOW_TARGET_MINUS_1CM,0.28424355387687683,-0.015756446123123158
1756,17.56,BELOW_TARGET_MINUS_1CM,0.2842511534690857,-0.015748846530914296
1757,17.57,BELOW_TARGET_MINUS_1CM,0.2842581868171692,-0.0157418131828308
1758,17.580000000000002,BELOW_TARGET_MINUS_1CM,0.28426462411880493,-0.015735375881195057
1759,17.59,BELOW_TARGET_MINUS_1CM,0.2842704653739929,-0.01572953462600707
1760,17.6,BELOW_TARGET_MINUS_1CM,0.28427574038505554,-0.015724259614944447
1761,17.61,BELOW_TARGET_MINUS_1CM,0.28428059816360474,-0.015719401836395253
1762,17.62,BELOW_TARGET_MINUS_1CM,0.2842852771282196,-0.015714722871780384
1763,17.63,BELOW_TARGET_MINUS_1CM,0.2842896580696106,-0.015710341930389393
1764,17.64,BELOW_TARGET_MINUS_1CM,0.28429344296455383,-0.015706557035446156
1765,17.650000000000002,BELOW_TARGET_MINUS_1CM,0.28429660201072693,-0.01570339798927306
1766,17.66,BELOW_TARGET_MINUS_1CM,0.2842991054058075,-0.015700894594192494
1767,17.67,BELOW_TARGET_MINUS_1CM,0.28430089354515076,-0.015699106454849232
1768,17.68,BELOW_TARGET_MINUS_1CM,0.28430187702178955,-0.015698122978210438
1769,17.69,BELOW_TARGET_MINUS_1CM,0.28430211544036865,-0.015697884559631337
1770,17.7,BELOW_TARGET_MINUS_1CM,0.2843015491962433,-0.015698450803756703
1771,17.71,BELOW_TARGET_MINUS_1CM,0.28430020809173584,-0.01569979190826415
1772,17.72,BELOW_TARGET_MINUS_1CM,0.2842980623245239,-0.015701937675476063
1773,17.73,BELOW_TARGET_MINUS_1CM,0.28429511189460754,-0.015704888105392445
1774,17.740000000000002,BELOW_TARGET_MINUS_1CM,0.28429141640663147,-0.01570858359336852
1775,17.75,BELOW_TARGET_MINUS_1CM,0.2842869460582733,-0.015713053941726673
1776,17.76,BELOW_TARGET_MINUS_1CM,0.2842817008495331,-0.015718299150466908
1777,17.77,BELOW_TARGET_MINUS_1CM,0.28427574038505554,-0.015724259614944447
1778,17.78,BELOW_TARGET_MINUS_1CM,0.28426918387413025,-0.01573081612586974
1779,17.79,BELOW_TARGET_MINUS_1CM,0.28426238894462585,-0.015737611055374134
1780,17.8,BELOW_TARGET_MINUS_1CM,0.28425532579421997,-0.015744674205780018
1781,17.81,BELOW_TARGET_MINUS_1CM,0.2842477858066559,-0.015752214193344105
1782,17.82,BELOW_TARGET_MINUS_1CM,0.2842397689819336,-0.015760231018066395
1783,17.830000000000002,BELOW_TARGET_MINUS_1CM,0.2842312753200531,-0.01576872467994689
1784,17.84,BELOW_TARGET_MINUS_1CM,0.28422224521636963,-0.01577775478363036
1785,17.85,BELOW_TARGET_MINUS_1CM,0.2842126488685608,-0.015787351131439198
1786,17.86,BELOW_TARGET_MINUS_1CM,0.2842024564743042,-0.01579754352569579
1787,17.87,BELOW_TARGET_MINUS_1CM,0.28419163823127747,-0.015808361768722523
1788,17.88,BELOW_TARGET_MINUS_1CM,0.2841801941394806,-0.015819805860519398
1789,17.89,BELOW_TARGET_MINUS_1CM,0.2841681241989136,-0.015831875801086415
1790,17.900000000000002,BELOW_TARGET_MINUS_1CM,0.28415539860725403,-0.01584460139274596
1791,17.91,BELOW_TARGET_MINUS_1CM,0.28414201736450195,-0.015857982635498036
1792,17.92,BELOW_TARGET_MINUS_1CM,0.28412795066833496,-0.015872049331665028
1793,17.93,BELOW_TARGET_MINUS_1CM,0.28411319851875305,-0.015886801481246937
1794,17.94,BELOW_TARGET_MINUS_1CM,0.2840977609157562,-0.015902239084243763
1795,17.95,BELOW_TARGET_MINUS_1CM,0.2840816080570221,-0.015918391942977894
1796,17.96,BELOW_TARGET_MINUS_1CM,0.28406476974487305,-0.015935230255126942
1797,17.97,BELOW_TARGET_MINUS_1CM,0.2840472161769867,-0.015952783823013295
1798,17.98,BELOW_TARGET_MINUS_1CM,0.2840289771556854,-0.015971022844314564
1799,17.990000000000002,BELOW_TARGET_MINUS_1CM,0.28400999307632446,-0.015990006923675526
1800,18.0,BELOW_TARGET_MINUS_1CM,0.2839902937412262,-0.016009706258773793
1801,18.01,BELOW_TARGET_MINUS_1CM,0.2839698791503906,-0.016030120849609364
1802,18.02,BELOW_TARGET_MINUS_1CM,0.28394874930381775,-0.01605125069618224
1803,18.03,BELOW_TARGET_MINUS_1CM,0.2839268743991852,-0.016073125600814808
1804,18.04,BELOW_TARGET_MINUS_1CM,0.2839042842388153,-0.01609571576118468
1805,18.05,BELOW_TARGET_MINUS_1CM,0.28388097882270813,-0.01611902117729186
1806,18.06,BELOW_TARGET_MINUS_1CM,0.28385695815086365,-0.01614304184913634
1807,18.07,BELOW_TARGET_MINUS_1CM,0.28383222222328186,-0.01616777777671813
1808,18.080000000000002,BELOW_TARGET_MINUS_1CM,0.2838067412376404,-0.016193258762359608
1809,18.09,BELOW_TARGET_MINUS_1CM,0.283780574798584,-0.016219425201416005
1810,18.1,BELOW_TARGET_MINUS_1CM,0.2837536931037903,-0.016246306896209706
1811,18.11,BELOW_TARGET_MINUS_1CM,0.28372612595558167,-0.016273874044418324
1812,18.12,BELOW_TARGET_MINUS_1CM,0.28369787335395813,-0.01630212664604186
1813,18.13,BELOW_TARGET_MINUS_1CM,0.2836689352989197,-0.01633106470108031
1814,18.14,BELOW_TARGET_MINUS_1CM,0.2836393117904663,-0.01636068820953368
1815,18.150000000000002,BELOW_TARGET_MINUS_1CM,0.2836090624332428,-0.01639093756675719
1816,18.16,BELOW_TARGET_MINUS_1CM,0.28357812762260437,-0.01642187237739562
1817,18.17,BELOW_TARGET_MINUS_1CM,0.2835465967655182,-0.0164534032344818
1818,18.18,BELOW_TARGET_MINUS_1CM,0.2835144102573395,-0.01648558974266051
1819,18.19,BELOW_TARGET_MINUS_1CM,0.2834816575050354,-0.01651834249496459
1820,18.2,BELOW_TARGET_MINUS_1CM,0.28344830870628357,-0.01655169129371642
1821,18.21,BELOW_TARGET_MINUS_1CM,0.28341439366340637,-0.016585606336593617
1822,18.22,BELOW_TARGET_MINUS_1CM,0.2833799123764038,-0.01662008762359618
1823,18.23,BELOW_TARGET_MINUS_1CM,0.28334492444992065,-0.016655075550079335
1824,18.240000000000002,BELOW_TARGET_MINUS_1CM,0.2833094298839569,-0.01669057011604308
1825,18.25,BELOW_TARGET_MINUS_1CM,0.28327348828315735,-0.01672651171684264
1826,18.26,BELOW_TARGET_MINUS_1CM,0.2832370698451996,-0.016762930154800404
1827,18.27,BELOW_TARGET_MINUS_1CM,0.283200204372406,-0.016799795627593983
1828,18.28,BELOW_TARGET_MINUS_1CM,0.2831629812717438,-0.016837018728256214
1829,18.29,BELOW_TARGET_MINUS_1CM,0.2831253707408905,-0.016874629259109486
1830,18.3,BELOW_TARGET_MINUS_1CM,0.2830874025821686,-0.01691259741783141
1831,18.31,BELOW_TARGET_MINUS_1CM,0.28304916620254517,-0.016950833797454823
1832,18.32,BELOW_TARGET_MINUS_1CM,0.2830106317996979,-0.016989368200302113
1833,18.330000000000002,BELOW_TARGET_MINUS_1CM,0.2829718589782715,-0.017028141021728505
1834,18.34,BELOW_TARGET_MINUS_1CM,0.2829328775405884,-0.01706712245941161
1835,18.35,BELOW_TARGET_MINUS_1CM,0.28289371728897095,-0.01710628271102904
1836,18.36,BELOW_TARGET_MINUS_1CM,0.28285443782806396,-0.017145562171936024
1837,18.37,BELOW_TARGET_MINUS_1CM,0.2828150689601898,-0.01718493103981017
1838,18.38,BELOW_TARGET_MINUS_1CM,0.2827756106853485,-0.017224389314651478
1839,18.39,BELOW_TARGET_MINUS_1CM,0.2827361524105072,-0.017263847589492787
1840,18.400000000000002,BELOW_TARGET_MINUS_1CM,0.2826967239379883,-0.017303276062011708
1841,18.41,BELOW_TARGET_MINUS_1CM,0.28265735507011414,-0.017342644929885853
1842,18.42,BELOW_TARGET_MINUS_1CM,0.28261807560920715,-0.017381924390792836
1843,18.43,BELOW_TARGET_MINUS_1CM,0.2825789451599121,-0.01742105484008788
1844,18.44,BELOW_TARGET_MINUS_1CM,0.2825399935245514,-0.017460006475448597
1845,18.45,BELOW_TARGET_MINUS_1CM,0.2825012803077698,-0.017498719692230214
1846,18.46,BELOW_TARGET_MINUS_1CM,0.28246283531188965,-0.01753716468811034
1847,18.47,BELOW_TARGET_MINUS_1CM,0.2824246883392334,-0.01757531166076659
1848,18.48,BELOW_TARGET_MINUS_1CM,0.2823869287967682,-0.0176130712032318
1849,18.490000000000002,BELOW_TARGET_MINUS_1CM,0.282349556684494,-0.01765044331550597
1850,18.5,BELOW_TARGET_MINUS_1CM,0.2823126018047333,-0.017687398195266713
1851,18.51,BELOW_TARGET_MINUS_1CM,0.2822761535644531,-0.017723846435546864
1852,18.52,BELOW_TARGET_MINUS_1CM,0.28224024176597595,-0.017759758234024037
1853,18.53,BELOW_TARGET_MINUS_1CM,0.28220489621162415,-0.017795103788375843
1854,18.54,BELOW_TARGET_MINUS_1CM,0.2821701467037201,-0.017829853296279896
1855,18.55,BELOW_TARGET_MINUS_1CM,0.28213608264923096,-0.017863917350769032
1856,18.56,BELOW_TARGET_MINUS_1CM,0.28210267424583435,-0.01789732575416564
1857,18.57,BELOW_TARGET_MINUS_1CM,0.2820700407028198,-0.017929959297180165
1858,18.580000000000002,BELOW_TARGET_MINUS_1CM,0.282038152217865,-0.017961847782135
1859,18.59,BELOW_TARGET_MINUS_1CM,0.2820070683956146,-0.017992931604385365
1860,18.6,BELOW_TARGET_MINUS_1CM,0.2819768488407135,-0.018023151159286488
1861,18.61,BELOW_TARGET_MINUS_1CM,0.281947523355484,-0.01805247664451598
1862,18.62,BELOW_TARGET_MINUS_1CM,0.28191912174224854,-0.018080878257751454
1863,18.63,BELOW_TARGET_MINUS_1CM,0.2818916440010071,-0.01810835599899291
1864,18.64,BELOW_TARGET_MINUS_1CM,0.2818651795387268,-0.018134820461273182
1865,18.650000000000002,BELOW_TARGET_MINUS_1CM,0.2818397581577301,-0.018160241842269886
1866,18.66,BELOW_TARGET_MINUS_1CM,0.2818153500556946,-0.01818464994430541
1867,18.67,BELOW_TARGET_MINUS_1CM,0.2817920446395874,-0.018207955360412587
1868,18.68,BELOW_TARGET_MINUS_1CM,0.28176984190940857,-0.01823015809059142
1869,18.69,BELOW_TARGET_MINUS_1CM,0.28174877166748047,-0.01825122833251952
1870,18.7,BELOW_TARGET_MINUS_1CM,0.2817288637161255,-0.0182711362838745
1871,18.71,BELOW_TARGET_MINUS_1CM,0.28171011805534363,-0.01828988194465636
1872,18.72,BELOW_TARGET_MINUS_1CM,0.28169259428977966,-0.018307405710220326
1873,18.73,BELOW_TARGET_MINUS_1CM,0.2816762626171112,-0.018323737382888783
1874,18.740000000000002,BELOW_TARGET_MINUS_1CM,0.2816612124443054,-0.01833878755569457
1875,18.75,BELOW_TARGET_MINUS_1CM,0.28164738416671753,-0.01835261583328246
1876,18.76,BELOW_TARGET_MINUS_1CM,0.2816348373889923,-0.01836516261100768
1877,18.77,BELOW_TARGET_MINUS_1CM,0.2816235423088074,-0.018376457691192616
1878,18.78,BELOW_TARGET_MINUS_1CM,0.2816135585308075,-0.018386441469192494
1879,18.79,BELOW_TARGET_MINUS_1CM,0.2816048562526703,-0.0183951437473297
1880,18.8,BELOW_TARGET_MINUS_1CM,0.28159746527671814,-0.01840253472328185
1881,18.81,BELOW_TARGET_MINUS_1CM,0.28159138560295105,-0.01840861439704894
1882,18.82,BELOW_TARGET_MINUS_1CM,0.28158658742904663,-0.018413412570953358
1883,18.830000000000002,BELOW_TARGET_MINUS_1CM,0.28158310055732727,-0.01841689944267272
1884,18.84,BELOW_TARGET_MINUS_1CM,0.28158092498779297,-0.01841907501220702
1885,18.85,BELOW_TARGET_MINUS_1CM,0.2815800607204437,-0.018419939279556263
1886,18.86,BELOW_TARGET_MINUS_1CM,0.28158047795295715,-0.018419522047042836
1887,18.87,BELOW_TARGET_MINUS_1CM,0.28158217668533325,-0.018417823314666737
1888,18.88,BELOW_TARGET_MINUS_1CM,0.281585156917572,-0.018414843082427967
1889,18.89,BELOW_TARGET_MINUS_1CM,0.2815893888473511,-0.018410611152648915
1890,18.900000000000002,BELOW_TARGET_MINUS_1CM,0.2815948724746704,-0.01840512752532958
1891,18.91,BELOW_TARGET_MINUS_1CM,0.28160157799720764,-0.018398422002792347
1892,18.92,BELOW_TARGET_MINUS_1CM,0.28160950541496277,-0.01839049458503722
1893,18.93,BELOW_TARGET_MINUS_1CM,0.2816186249256134,-0.018381375074386586
1894,18.94,BELOW_TARGET_MINUS_1CM,0.28162893652915955,-0.018371063470840443
1895,18.95,BELOW_TARGET_MINUS_1CM,0.2816403806209564,-0.018359619379043568
1896,18.96,BELOW_TARGET_MINUS_1CM,0.28165295720100403,-0.01834704279899596
1897,18.97,BELOW_TARGET_MINUS_1CM,0.28166663646698,-0.01833336353302001
1898,18.98,BELOW_TARGET_MINUS_1CM,0.2816813886165619,-0.0183186113834381
1899,18.990000000000002,BELOW_TARGET_MINUS_1CM,0.28169718384742737,-0.01830281615257262
1900,19.0,BELOW_TARGET_MINUS_1CM,0.2817140221595764,-0.018285977840423573
1901,19.01,BELOW_TARGET_MINUS_1CM,0.28173181414604187,-0.01826818585395812
1902,19.02,BELOW_TARGET_MINUS_1CM,0.28175055980682373,-0.01824944019317626
1903,19.03,BELOW_TARGET_MINUS_1CM,0.281770259141922,-0.018229740858077992
1904,19.04,BELOW_TARGET_MINUS_1CM,0.2817907929420471,-0.01820920705795287
1905,19.05,BELOW_TARGET_MINUS_1CM,0.28181222081184387,-0.018187779188156117
1906,19.06,BELOW_TARGET_MINUS_1CM,0.2818344533443451,-0.018165546655654896
1907,19.07,BELOW_TARGET_MINUS_1CM,0.281857430934906,-0.018142569065093983
1908,19.080000000000002,BELOW_TARGET_MINUS_1CM,0.281881183385849,-0.01811881661415099
1909,19.09,BELOW_TARGET_MINUS_1CM,0.2819056212902069,-0.01809437870979308
1910,19.1,BELOW_TARGET_MINUS_1CM,0.28193071484565735,-0.01806928515434264
1911,19.11,BELOW_TARGET_MINUS_1CM,0.2819564640522003,-0.01804353594779967
1912,19.12,BELOW_TARGET_MINUS_1CM,0.28198274970054626,-0.018017250299453724
1913,19.13,BELOW_TARGET_MINUS_1CM,0.2820096015930176,-0.01799039840698241
1914,19.14,BELOW_TARGET_MINUS_1CM,0.2820369601249695,-0.017963039875030506
1915,19.150000000000002,BELOW_TARGET_MINUS_1CM,0.2820647954940796,-0.0179352045059204
1916,19.16,BELOW_TARGET_MINUS_1CM,0.28209301829338074,-0.01790698170661925
1917,19.17,BELOW_TARGET_MINUS_1CM,0.2821216285228729,-0.017878371477127064
1918,19.18,BELOW_TARGET_MINUS_1CM,0.28215059638023376,-0.017849403619766224
1919,19.19,BELOW_TARGET_MINUS_1CM,0.2821798622608185,-0.017820137739181507
1920,19.2,BELOW_TARGET_MINUS_1CM,0.2822093963623047,-0.0177906036376953
1921,19.21,BELOW_TARGET_MINUS_1CM,0.2822391390800476,-0.01776086091995238
1922,19.22,BELOW_TARGET_MINUS_1CM,0.28226906061172485,-0.017730939388275135
1923,19.23,BELOW_TARGET_MINUS_1CM,0.28229913115501404,-0.01770086884498595
1924,19.240000000000002,BELOW_TARGET_MINUS_1CM,0.2823293209075928,-0.017670679092407215
1925,19.25,BELOW_TARGET_MINUS_1CM,0.2823595702648163,-0.017640429735183705
1926,19.26,BELOW_TARGET_MINUS_1CM,0.28238987922668457,-0.01761012077331542
1927,19.27,BELOW_TARGET_MINUS_1CM,0.28242015838623047,-0.01757984161376952
1928,19.28,BELOW_TARGET_MINUS_1CM,0.282450407743454,-0.01754959225654601
1929,19.29,BELOW_TARGET_MINUS_1CM,0.2824805676937103,-0.017519432306289662
1930,19.3,BELOW_TARGET_MINUS_1CM,0.2825106382369995,-0.017489361763000477
1931,19.31,BELOW_TARGET_MINUS_1CM,0.28254058957099915,-0.017459410429000843
1932,19.32,BELOW_TARGET_MINUS_1CM,0.28257033228874207,-0.017429667711257923
1933,19.330000000000002,BELOW_TARGET_MINUS_1CM,0.28259989619255066,-0.01740010380744933
1934,19.34,BELOW_TARGET_MINUS_1CM,0.28262922167778015,-0.017370778322219838
1935,19.35,BELOW_TARGET_MINUS_1CM,0.28265830874443054,-0.017341691255569447
1936,19.36,BELOW_TARGET_MINUS_1CM,0.28268709778785706,-0.017312902212142933
1937,19.37,BELOW_TARGET_MINUS_1CM,0.2827155590057373,-0.017284440994262684
1938,19.38,BELOW_TARGET_MINUS_1CM,0.2827437222003937,-0.017256277799606312
1939,19.39,BELOW_TARGET_MINUS_1CM,0.282771497964859,-0.01722850203514098
1940,19.400000000000002,BELOW_TARGET_MINUS_1CM,0.2827988862991333,-0.017201113700866688
1941,19.41,BELOW_TARGET_MINUS_1CM,0.28282585740089417,-0.017174142599105824
1942,19.42,BELOW_TARGET_MINUS_1CM,0.282852441072464,-0.017147558927536
1943,19.43,BELOW_TARGET_MINUS_1CM,0.2828785479068756,-0.01712145209312438
1944,19.44,BELOW_TARGET_MINUS_1CM,0.2829042077064514,-0.017095792293548573
1945,19.45,BELOW_TARGET_MINUS_1CM,0.28292936086654663,-0.017070639133453358
1946,19.46,BELOW_TARGET_MINUS_1CM,0.28295403718948364,-0.017045962810516346
1947,19.47,BELOW_TARGET_MINUS_1CM,0.28297820687294006,-0.017021793127059925
1948,19.48,BELOW_TARGET_MINUS_1CM,0.2830018401145935,-0.016998159885406483
1949,19.490000000000002,BELOW_TARGET_MINUS_1CM,0.28302493691444397,-0.01697506308555602
1950,19.5,BELOW_TARGET_MINUS_1CM,0.28304746747016907,-0.01695253252983092
1951,19.51,BELOW_TARGET_MINUS_1CM,0.2830694615840912,-0.016930538415908802
1952,19.52,BELOW_TARGET_MINUS_1CM,0.28309085965156555,-0.016909140348434437
1953,19.53,BELOW_TARGET_MINUS_1CM,0.28311169147491455,-0.016888308525085438
1954,19.54,BELOW_TARGET_MINUS_1CM,0.2831319272518158,-0.016868072748184193
1955,19.55,BELOW_TARGET_MINUS_1CM,0.2831515967845917,-0.016848403215408314
1956,19.56,BELOW_TARGET_MINUS_1CM,0.2831706404685974,-0.016829359531402577
1957,19.57,BELOW_TARGET_MINUS_1CM,0.2831890881061554,-0.016810911893844593
1958,19.580000000000002,BELOW_TARGET_MINUS_1CM,0.28320690989494324,-0.01679309010505675
1959,19.59,BELOW_TARGET_MINUS_1CM,0.2832241356372833,-0.016775864362716664
1960,19.6,BELOW_TARGET_MINUS_1CM,0.28324073553085327,-0.016759264469146717
1961,19.61,BELOW_TARGET_MINUS_1CM,0.28325673937797546,-0.016743260622024525
1962,19.62,BELOW_TARGET_MINUS_1CM,0.2832720875740051,-0.016727912425994862
1963,19.63,BELOW_TARGET_MINUS_1CM,0.28328683972358704,-0.016713160276412953
1964,19.64,BELOW_TARGET_MINUS_1CM,0.2833009660243988,-0.016699033975601185
1965,19.650000000000002,BELOW_TARGET_MINUS_1CM,0.28331446647644043,-0.01668553352355956
1966,19.66,BELOW_TARGET_MINUS_1CM,0.2833273410797119,-0.016672658920288075
1967,19.67,BELOW_TARGET_MINUS_1CM,0.28333958983421326,-0.016660410165786732
1968,19.68,BELOW_TARGET_MINUS_1CM,0.28335121273994446,-0.01664878726005553
1969,19.69,BELOW_TARGET_MINUS_1CM,0.2833622395992279,-0.016637760400772084
1970,19.7,BELOW_TARGET_MINUS_1CM,0.2833726406097412,-0.016627359390258778
1971,19.71,BELOW_TARGET_MINUS_1CM,0.283382385969162,-0.016617614030838
1972,19.72,BELOW_TARGET_MINUS_1CM,0.2833915650844574,-0.01660843491554259
1973,19.73,BELOW_TARGET_MINUS_1CM,0.2834000885486603,-0.01659991145133971
1974,19.740000000000002,BELOW_TARGET_MINUS_1CM,0.2834080159664154,-0.016591984033584584
1975,19.75,BELOW_TARGET_MINUS_1CM,0.2834153473377228,-0.01658465266227721
1976,19.76,BELOW_TARGET_MINUS_1CM,0.28342205286026,-0.01657794713973998
1977,19.77,BELOW_TARGET_MINUS_1CM,0.2834281325340271,-0.01657186746597289
1978,19.78,BELOW_TARGET_MINUS_1CM,0.2834336459636688,-0.016566354036331166
1979,19.79,BELOW_TARGET_MINUS_1CM,0.283438503742218,-0.01656149625778197
1980,19.8,BELOW_TARGET_MINUS_1CM,0.28344282507896423,-0.016557174921035755
1981,19.81,BELOW_TARGET_MINUS_1CM,0.2834467589855194,-0.01655324101448058
1982,19.82,BELOW_TARGET_MINUS_1CM,0.2834503948688507,-0.01654960513114928
1983,19.830000000000002,BELOW_TARGET_MINUS_1CM,0.28345346450805664,-0.01654653549194335
1984,19.84,BELOW_TARGET_MINUS_1CM,0.28345584869384766,-0.016544151306152333
1985,19.85,BELOW_TARGET_MINUS_1CM,0.28345754742622375,-0.016542452573776234
1986,19.86,BELOW_TARGET_MINUS_1CM,0.28345853090286255,-0.01654146909713744
1987,19.87,BELOW_TARGET_MINUS_1CM,0.28345873951911926,-0.016541260480880726
1988,19.88,BELOW_TARGET_MINUS_1CM,0.2834581434726715,-0.01654185652732848
1989,19.89,BELOW_TARGET_MINUS_1CM,0.2834567427635193,-0.016543257236480702
1990,19.900000000000002,BELOW_TARGET_MINUS_1CM,0.2834545373916626,-0.01654546260833739
1991,19.91,BELOW_TARGET_MINUS_1CM,0.28345152735710144,-0.01654847264289855
1992,19.92,BELOW_TARGET_MINUS_1CM,0.2834477424621582,-0.016552257537841786
1993,19.93,BELOW_TARGET_MINUS_1CM,0.28344324231147766,-0.016556757688522328
1994,19.94,BELOW_TARGET_MINUS_1CM,0.28343823552131653,-0.01656176447868346
1995,19.95,BELOW_TARGET_MINUS_1CM,0.28343290090560913,-0.016567099094390858
1996,19.96,BELOW_TARGET_MINUS_1CM,0.28342700004577637,-0.01657299995422362
1997,19.97,BELOW_TARGET_MINUS_1CM,0.2834205627441406,-0.016579437255859364
1998,19.98,BELOW_TARGET_MINUS_1CM,0.2834135890007019,-0.016586410999298085
1999,19.990000000000002,BELOW_TARGET_MINUS_1CM,0.28340601921081543,-0.01659398078918456
2000,20.0,BELOW_TARGET_MINUS_1CM,0.2833978533744812,-0.016602146625518788
2001,20.01,BELOW_TARGET_MINUS_1CM,0.28338906168937683,-0.016610938310623158
2002,20.02,BELOW_TARGET_MINUS_1CM,0.28337961435317993,-0.016620385646820057
2003,20.03,BELOW_TARGET_MINUS_1CM,0.2833695411682129,-0.0166304588317871
2004,20.04,BELOW_TARGET_MINUS_1CM,0.2833588123321533,-0.01664118766784667
2005,20.05,BELOW_TARGET_MINUS_1CM,0.28334739804267883,-0.016652601957321156
2006,20.06,BELOW_TARGET_MINUS_1CM,0.28333529829978943,-0.01666470170021056
2007,20.07,BELOW_TARGET_MINUS_1CM,0.2833225131034851,-0.01667748689651488
2008,20.080000000000002,BELOW_TARGET_MINUS_1CM,0.2833090126514435,-0.016690987348556507
2009,20.09,BELOW_TARGET_MINUS_1CM,0.28329482674598694,-0.01670517325401305
2010,20.1,BELOW_TARGET_MINUS_1CM,0.2832799255847931,-0.016720074415206898
2011,20.11,BELOW_TARGET_MINUS_1CM,0.28326430916786194,-0.01673569083213805
2012,20.12,BELOW_TARGET_MINUS_1CM,0.2832479774951935,-0.016752022504806507
2013,20.13,BELOW_TARGET_MINUS_1CM,0.28323087096214294,-0.016769129037857045
2014,20.14,BELOW_TARGET_MINUS_1CM,0.2832130789756775,-0.0167869210243225
2015,20.150000000000002,BELOW_TARGET_MINUS_1CM,0.28319451212882996,-0.016805487871170033
2016,20.16,BELOW_TARGET_MINUS_1CM,0.2831752300262451,-0.01682476997375487
2017,20.17,BELOW_TARGET_MINUS_1CM,0.2831551730632782,-0.01684482693672179
2018,20.18,BELOW_TARGET_MINUS_1CM,0.283134400844574,-0.016865599155426014
2019,20.19,BELOW_TARGET_MINUS_1CM,0.28311285376548767,-0.016887146234512318
2020,20.2,BELOW_TARGET_MINUS_1CM,0.2830905616283417,-0.016909438371658314
2021,20.21,BELOW_TARGET_MINUS_1CM,0.283067524433136,-0.016932475566864003
2022,20.22,BELOW_TARGET_MINUS_1CM,0.2830437421798706,-0.016956257820129383
2023,20.23,BELOW_TARGET_MINUS_1CM,0.28301921486854553,-0.016980785131454457
2024,20.240000000000002,BELOW_TARGET_MINUS_1CM,0.2829939126968384,-0.01700608730316161
2025,20.25,BELOW_TARGET_MINUS_1CM,0.2829678952693939,-0.017032104730606068
2026,20.26,BELOW_TARGET_MINUS_1CM,0.28294113278388977,-0.01705886721611022
2027,20.27,BELOW_TARGET_MINUS_1CM,0.2829136252403259,-0.01708637475967406
2028,20.28,BELOW_TARGET_MINUS_1CM,0.28288543224334717,-0.01711456775665282
2029,20.29,BELOW_TARGET_MINUS_1CM,0.2828564941883087,-0.017143505811691273
2030,20.3,BELOW_TARGET_MINUS_1CM,0.28282684087753296,-0.01717315912246703
2031,20.31,BELOW_TARGET_MINUS_1CM,0.2827965021133423,-0.017203497886657704
2032,20.32,BELOW_TARGET_MINUS_1CM,0.2827654778957367,-0.017234522104263295
2033,20.330000000000002,BELOW_TARGET_MINUS_1CM,0.2827337682247162,-0.017266231775283802
2034,20.34,BELOW_TARGET_MINUS_1CM,0.28270140290260315,-0.01729859709739684
2035,20.35,BELOW_TARGET_MINUS_1CM,0.2826683819293976,-0.017331618070602406
2036,20.36,BELOW_TARGET_MINUS_1CM,0.28263476490974426,-0.017365235090255726
2037,20.37,BELOW_TARGET_MINUS_1CM,0.2826005220413208,-0.017399477958679188
2038,20.38,BELOW_TARGET_MINUS_1CM,0.2825656831264496,-0.017434316873550404
2039,20.39,BELOW_TARGET_MINUS_1CM,0.282530277967453,-0.017469722032546986
2040,20.400000000000002,BELOW_TARGET_MINUS_1CM,0.28249430656433105,-0.017505693435668934
2041,20.41,BELOW_TARGET_MINUS_1CM,0.2824578285217285,-0.017542171478271473
2042,20.42,BELOW_TARGET_MINUS_1CM,0.2824208438396454,-0.017579156160354603
2043,20.43,BELOW_TARGET_MINUS_1CM,0.28238341212272644,-0.01761658787727355
2044,20.44,BELOW_TARGET_MINUS_1CM,0.2823455035686493,-0.017654496431350697
2045,20.45,BELOW_TARGET_MINUS_1CM,0.2823071777820587,-0.017692822217941273
