case_name,stage,row_index,source_step_index,time_s,failure_reasons,l_hip_yaw_pos,r_hip_yaw_pos,sagittal_position_error_m,control_pitch_x,control_roll_y
low_0p300,step_e,163,163,1.6300000000000001,support=0.1651,-0.0058704917319118,0.0141509156674146,0.1650968384107889,0.0806978137133055,0.008268587868655
low_0p300,step_e,164,164,1.6400000000000001,support=0.1645,-0.0059324000030756,0.014338961802423,0.1645211206515529,0.0801911065184495,0.0083396592937395
low_0p300,step_e,165,165,1.6500000000000001,support=0.1639,-0.0059965900145471,0.0145299071446061,0.1639343040174145,0.0796899781809891,0.0084110687314723
low_0p300,step_e,166,166,1.6600000000000001,support=0.1633,-0.0060631120577454,0.0147237870842218,0.1633366644033268,0.0791945148056994,0.0084827836878805
low_0p300,step_e,167,167,1.67,support=0.1627,-0.0061320159584283,0.0149206407368183,0.1627284694960079,0.0787047977127216,0.008554772348171
low_0p300,step_e,168,168,1.68,support=0.1621,-0.006203357130289,0.0151205109432339,0.1621099618351058,0.0782208626727442,0.0086270053448795
low_0p300,step_e,169,169,1.69,support=0.1615,-0.0062771853990852,0.0153234358876943,0.1614813872003009,0.0777427547342016,0.0086994521865159
low_0p300,step_e,170,170,1.7,support=0.1608,-0.006353554315865,0.0155294565483927,0.1608429812602655,0.077270511079941,0.0087720854920184
low_0p300,step_e,171,171,1.71,support=0.1602,-0.0064325160346925,0.0157386139035224,0.1601949636389485,0.0768041446801332,0.008844877122479
low_0p300,step_e,172,172,1.72,support=0.1595,-0.006514121312648,0.0159509479999542,0.1595375562601956,0.0763436809486051,0.0089177991430299
low_0p300,step_e,173,173,1.73,support=0.1589,-0.0065984232351183,0.0161665007472038,0.1588709697236008,0.0758891346524645,0.0089908250308461
low_0p300,step_e,174,174,1.74,support=0.1582,-0.0066854758188128,0.0163853131234645,0.1581954063107693,0.0754405107104242,0.0090639306269011
low_0p300,step_e,175,175,1.75,support=0.1575,-0.0067753321491181,0.0166074242442846,0.1575110586583263,0.0749978038590014,0.0091370906283939
low_0p300,step_e,176,176,1.76,support=0.1568,-0.0068680462427437,0.0168328788131475,0.1568181097633208,0.0745609954804772,0.0092102788811515
low_0p300,step_e,177,177,1.77,support=0.1561,-0.0069636697880923,0.0170617178082466,0.1561167417608577,0.0741300786454783,0.0092834702012833
low_0p300,step_e,178,178,1.78,support=0.1554,-0.0070622591301798,0.0172939840704202,0.1554071306296128,0.0737050453359177,0.0093566415444106
low_0p300,step_e,179,179,1.79,support=0.1547,-0.0071638701483607,0.0175297204405069,0.1546894351580121,0.0732858594669411,0.0094297693282866
low_0p300,step_e,180,180,1.8,support=0.1540,-0.0072685587219893,0.0177689734846353,0.1539638120275239,0.0728724867962195,0.0095028292274739
low_0p300,step_e,181,181,1.81,support=0.1532,-0.0073763839900493,0.0180117841809988,0.153230407697294,0.0724648866436809,0.0095757996661455
low_0p300,step_e,182,182,1.82,support=0.1525,-0.0074874027632176,0.0182581972330808,0.1524893659378001,0.0720630216085114,0.0096486577373648
low_0p300,step_e,183,183,1.83,support=0.1517,-0.0076016723178327,0.0185082573443651,0.1517408271143448,0.0716668560958084,0.0097213808146663
low_0p300,step_e,184,184,1.84,support=0.1510,-0.0077192545868456,0.0187620092183351,0.150984914304623,0.0712763337639908,0.0097939480548258
low_0p300,step_e,185,185,1.85,support=0.1502,-0.0078402105718851,0.0190194975584745,0.1502217495477497,0.0708913982796181,0.0098663384545077
low_0p300,step_e,278,278,2.7800000000000002,hip_yaw=0.0702,-0.0475655235350132,0.0701601281762123,0.0460766701912107,0.0278391725901357,0.0132156645361374
low_0p300,step_e,279,279,2.79,hip_yaw=0.0711,-0.0484147705137729,0.0710769742727279,0.0446242490864539,0.0268269608696007,0.0131906985389652
low_0p300,step_e,280,280,2.8000000000000003,hip_yaw=0.0720,-0.0492670573294162,0.0719946175813674,0.0431784303077848,0.0258134898021092,0.0131642156551838
low_0p300,step_e,281,281,2.81,hip_yaw=0.0729,-0.0501218140125274,0.0729124546051025,0.0417400608587615,0.0247996875262693,0.0131362339173115
low_0p300,step_e,282,282,2.82,hip_yaw=0.0738,-0.0509784631431102,0.0738298967480659,0.0403099860444087,0.0237864718321834,0.0131067739863355
low_0p300,step_e,283,283,2.83,hip_yaw=0.0747,-0.0518364124000072,0.0747463330626487,0.0388890521300211,0.0227747565502604,0.0130758573785727
low_0p300,step_e,284,284,2.84,hip_yaw=0.0757,-0.0526950620114803,0.075661152601242,0.0374781053073636,0.0217654553336325,0.013043508259163
low_0p300,step_e,285,285,2.85,hip_yaw=0.0766,-0.0535538122057914,0.0765737295150756,0.0360779862537842,0.0207594619946457,0.0130097507879531
low_0p300,step_e,286,286,2.86,hip_yaw=0.0775,-0.054412055760622,0.0774834528565406,0.0346895336539673,0.0197576647772808,0.0129746118044807
low_0p300,step_e,287,287,2.87,hip_yaw=0.0784,-0.0552691742777824,0.0783896967768669,0.0333135866135452,0.018760951290668,0.0129381200388974
low_0p300,step_e,288,288,2.88,hip_yaw=0.0793,-0.0561245456337928,0.0792918354272842,0.0319509771456631,0.0177701976971528,0.0129003046659557
low_0p300,step_e,289,289,2.89,hip_yaw=0.0802,-0.0569775477051734,0.0801892355084419,0.0306025317392803,0.01678626361966,0.0128611966227673
low_0p300,step_e,290,290,2.9,hip_yaw=0.0811,-0.0578275546431541,0.0810812637209892,0.0292690728405411,0.015810008576245,0.0128208255945633
low_0p300,step_e,291,291,2.91,hip_yaw=0.0820,-0.058673933148384,0.0819673091173172,0.0279514171788513,0.0148422775662858,0.0127792262621971
low_0p300,step_e,292,292,2.92,hip_yaw=0.0828,-0.0595160536468029,0.0828467234969139,0.0266503726702512,0.0138839044128906,0.0127364349873437
low_0p300,step_e,293,293,2.93,hip_yaw=0.0837,-0.0603532865643501,0.0837188810110092,0.0253667423980572,0.0129357163950002,0.0126924882377727
low_0p300,step_e,294,294,2.94,hip_yaw=0.0846,-0.061184998601675,0.0845831707119941,0.0241013192855493,0.0119985250899299,0.0126474201216085
low_0p300,step_e,295,295,2.95,hip_yaw=0.0854,-0.0620105601847171,0.0854389667510986,0.0228548884785298,0.0110731311841801,0.012601270921855
low_0p300,step_e,296,296,2.96,hip_yaw=0.0863,-0.0628293380141258,0.0862856432795524,0.0216282266114083,0.0101603252984275,0.0125540790423643
low_0p300,step_e,297,297,2.97,hip_yaw=0.0871,-0.0636407136917114,0.0871225968003273,0.0204220998626798,0.0092608857519565,0.0125058837533184
low_0p300,step_e,298,298,2.98,hip_yaw=0.0879,-0.0644440501928329,0.0879492163658142,0.019237263526449,0.0083755773149677,0.0124567277654443
low_0p300,step_e,299,299,2.99,hip_yaw=0.0888,-0.065238744020462,0.0887648984789848,0.018074461718268,0.0075051515192683,0.0124066532361822
low_0p300,step_e,300,300,3.0,hip_yaw=0.0896,-0.0660241767764091,0.0895690619945526,0.0169344271081901,0.0066503456763388,0.0123557015085293
low_0p300,step_e,301,301,3.0100000000000002,hip_yaw=0.0904,-0.0667997300624847,0.0903611108660698,0.0158178804136924,0.0058118834008219,0.0123039156863719
low_0p300,step_e,302,302,3.02,hip_yaw=0.0911,-0.0675648227334022,0.091140478849411,0.0147255298239808,0.0049904790132326,0.0122513398054761
low_0p300,step_e,303,303,3.0300000000000002,hip_yaw=0.0919,-0.0683188438415527,0.0919065997004509,0.013658068959067,0.0041868262777401,0.0121980183525947
low_0p300,step_e,304,304,3.04,hip_yaw=0.0927,-0.0690612196922302,0.0926589146256446,0.0126161766321749,0.0034016018893636,0.0121439964490521
low_0p300,step_e,305,305,3.0500000000000003,hip_yaw=0.0934,-0.0697913691401481,0.0933968871831893,0.0116005199007881,0.0026354769917132,0.0120893208100143
low_0p300,step_e,306,306,3.06,hip_yaw=0.0941,-0.0705087259411811,0.0941199734807014,0.0106117485849452,0.0018890996764306,0.0120340357187706
low_0p300,step_e,307,307,3.0700000000000003,hip_yaw=0.0948,-0.0712127387523651,0.0948276668787002,0.0096504965769334,0.0011631036359251,0.0119781868705778
low_0p300,step_e,308,308,3.08,hip_yaw=0.0955,-0.0719028711318969,0.0955194607377052,0.0087173831150736,0.0004581055729798,0.0119218212017582
low_0p300,step_e,309,309,3.09,hip_yaw=0.0962,-0.0725785866379737,0.0961948633193969,0.0078130088607398,-0.0002252943104453,0.011864985277092
low_0p300,step_e,310,310,3.1,hip_yaw=0.0969,-0.0732393637299537,0.0968533903360366,0.0069379595552298,-0.0008865096469789,0.0118077258914451
low_0p300,step_e,311,311,3.11,hip_yaw=0.0975,-0.0738847032189369,0.0974946022033691,0.0060928018229932,-0.0015249745568054,0.011750088607477
low_0p300,step_e,312,312,3.12,hip_yaw=0.0981,-0.0745141208171844,0.0981180369853973,0.0052780833376331,-0.0021401426347364,0.0116921199069112
low_0p300,step_e,313,313,3.13,hip_yaw=0.0987,-0.0751271396875381,0.0987232774496078,0.0044943333463544,-0.0027314821303309,0.0116338656067032
low_0p300,step_e,314,314,3.14,hip_yaw=0.0993,-0.075723297894001,0.0993099063634872,0.0037420641249721,-0.0032984796257199,0.0115753717540096
low_0p300,step_e,315,315,3.15,hip_yaw=0.0999,-0.0763021558523178,0.099877543747425,0.003021765564083,-0.0038406401138105,0.0115166829224378
low_0p300,step_e,316,316,3.16,hip_yaw=0.1004,-0.0768632963299751,0.1004258096218109,0.0023339080779426,-0.0043574910954205,0.0114578449924252
low_0p300,step_e,317,317,3.17,hip_yaw=0.1010,-0.0774063169956207,0.1009543538093566,0.0016789408731075,-0.0048485809733194,0.01139890193581
low_0p300,step_e,318,318,3.18,hip_yaw=0.1015,-0.0779308155179023,0.1014628410339355,0.0010572964257565,-0.0053134652835836,0.0113398992595677
low_0p300,step_e,319,319,3.19,hip_yaw=0.1020,-0.0784364342689514,0.1019509583711624,0.000469381430282,-0.0057517285179269,0.0112808800028894
low_0p300,step_e,320,320,3.2,hip_yaw=0.1024,-0.0789228230714798,0.1024184077978134,-8.442088334255082e-05,-0.0061629821642991,0.0112218883129286
low_0p300,step_e,321,321,3.21,hip_yaw=0.1029,-0.0793896466493606,0.102864921092987,-0.0006037423764264,-0.0065468406079858,0.0111629648298072
low_0p300,step_e,322,322,3.22,hip_yaw=0.1033,-0.0798365995287895,0.103290244936943,-0.0010882423695782,-0.0069029489035346,0.0111041517907192
low_0p300,step_e,323,323,3.23,hip_yaw=0.1037,-0.0802633911371231,0.1036941483616828,-0.0015376060649823,-0.0072309825777255,0.0110454921372393
low_0p300,step_e,324,324,3.24,hip_yaw=0.1041,-0.0806697607040405,0.1040764227509498,-0.0019515335780919,-0.0075306178305068,0.0109870247982081
low_0p300,step_e,325,325,3.25,hip_yaw=0.1044,-0.0810554549098014,0.1044368743896484,-0.0023297532391013,-0.0078015627817311,0.0109287889460877
low_0p300,step_e,326,326,3.2600000000000002,hip_yaw=0.1048,-0.0814202576875686,0.104775346815586,-0.0026720200910381,-0.0080435521527546,0.0108708238365003
low_0p300,step_e,327,327,3.27,hip_yaw=0.1051,-0.0817639529705047,0.1050916984677314,-0.0029781076037316,-0.0082563321103232,0.0108131658010268
low_0p300,step_e,328,328,3.2800000000000002,hip_yaw=0.1054,-0.082086369395256,0.1053858026862144,-0.0032478166163903,-0.0084396763953557,0.010755851183903
low_0p300,step_e,329,329,3.29,hip_yaw=0.1057,-0.0823873430490493,0.1056575626134872,-0.0034809721628259,-0.0085933782835464,0.0106989172538875
low_0p300,step_e,330,330,3.3000000000000003,hip_yaw=0.1059,-0.0826667472720146,0.1059069037437439,-0.0036774242329254,-0.0087172556369081,0.0106424000537617
low_0p300,step_e,331,331,3.31,hip_yaw=0.1061,-0.0829244628548622,0.1061337739229202,-0.003837047584139,-0.0088111472263841,0.0105863323018079
low_0p300,step_e,332,332,3.3200000000000003,hip_yaw=0.1063,-0.083160400390625,0.1063381507992744,-0.0039597422474953,-0.0088749150416738,0.0105307466804699
low_0p300,step_e,333,333,3.33,hip_yaw=0.1065,-0.083374485373497,0.1065200120210647,-0.004045433969611,-0.0089084420897113,0.0104756732381432
low_0p300,step_e,334,334,3.34,hip_yaw=0.1067,-0.0835666805505752,0.1066793799400329,-0.0040940737686313,-0.0089116374278442,0.0104211438309138
low_0p300,step_e,335,335,3.35,hip_yaw=0.1068,-0.0837369561195373,0.106816291809082,-0.0041056396051677,-0.0088844319853229,0.0103671882178053
low_0p300,step_e,336,336,3.36,hip_yaw=0.1069,-0.0838853269815445,0.1069308146834373,-0.00408013291927,-0.0088267763895476,0.0103138372105377
low_0p300,step_e,337,337,3.37,hip_yaw=0.1070,-0.0840118005871772,0.1070230156183242,-0.004017583126,-0.0087386480088899,0.0102611170063746
low_0p300,step_e,338,338,3.38,hip_yaw=0.1071,-0.0841164290904998,0.1070930063724517,-0.0039180462015075,-0.0086200489136896,0.0102090519163475
low_0p300,step_e,339,339,3.39,hip_yaw=0.1071,-0.084199272096157,0.1071409061551094,-0.003781600934065,-0.0084709955683225,0.0101576695874369
low_0p300,step_e,340,340,3.4,hip_yaw=0.1072,-0.0842604264616966,0.1071668714284896,-0.0036083546202927,-0.0082915340730073,0.0101069943927251
low_0p300,step_e,341,341,3.41,hip_yaw=0.1072,-0.0842999964952468,0.1071710661053657,-0.0033984439081199,-0.0080817424143889,0.0100570490140224
low_0p300,step_e,342,342,3.42,hip_yaw=0.1072,-0.0843181237578392,0.1071536764502525,-0.0031520242835218,-0.0078417045636912,0.0100078557139497
low_0p300,step_e,343,343,3.43,hip_yaw=0.1071,-0.0843149423599243,0.1071149110794067,-0.0028692810716122,-0.0075715334117409,0.0099594333501655
low_0p300,step_e,344,344,3.44,hip_yaw=0.1071,-0.0842906460165977,0.1070550084114074,-0.0025504289581652,-0.0072713733229968,0.0099118032611798
low_0p300,step_e,345,345,3.45,hip_yaw=0.1070,-0.084245428442955,0.1069741994142532,-0.0021957038467395,-0.0069413832969499,0.0098649863528926
low_0p300,step_e,346,346,3.46,hip_yaw=0.1069,-0.0841794908046722,0.1068727672100067,-0.0018053698324956,-0.0065817471900829,0.009818999447966
low_0p300,step_e,347,347,3.47,hip_yaw=0.1068,-0.0840930789709091,0.1067509949207305,-0.0013797164878321,-0.0061926758209146,0.0097738574181515
low_0p300,step_e,348,348,3.48,hip_yaw=0.1066,-0.0839864388108253,0.1066091805696487,-0.0009190593431789,-0.0057743996608194,0.0097295783499778
low_0p300,step_e,349,349,3.49,hip_yaw=0.1064,-0.0838598534464836,0.1064476519823074,-0.00042373771877,-0.0053271684639868,0.0096861766000312
low_0p300,step_e,350,350,3.5,hip_yaw=0.1063,-0.083713598549366,0.1062667518854141,0.0001058822757125,-0.0048512569700212,0.0096436647211559
