case_name,stage,row_index,source_step_index,time_s,failure_reasons,l_hip_yaw_pos,r_hip_yaw_pos,sagittal_position_error_m,control_pitch_x,control_roll_y
low_0p300,step_c,116,116,1.16,support=0.1727; pitch=0.1067,-0.0044429483823478,0.0083700735121965,0.172716951609665,0.1066705471658256,0.0054758154728177
low_0p300,step_c,117,117,1.17,support=0.1731; pitch=0.1062,-0.0044376975856721,0.0084557384252548,0.1731201039929841,0.1062246953943688,0.0055272666387421
low_0p300,step_c,118,118,1.18,support=0.1735; pitch=0.1058,-0.00443228892982,0.0085422312840819,0.1734909789782741,0.1057644856782335,0.0055802838902325
low_0p300,step_c,119,119,1.19,support=0.1738; pitch=0.1053,-0.0044267913326621,0.0086296051740646,0.1738301178141361,0.1052908050456605,0.0056347963336099
low_0p300,step_c,120,120,1.2,support=0.1741; pitch=0.1048,-0.0044212690554559,0.0087179113179445,0.1741380687197835,0.1048045227077253,0.005690736396925
low_0p300,step_c,121,121,1.21,support=0.1744; pitch=0.1043,-0.0044157868251204,0.0088072037324309,0.1744153915924094,0.1043065137268347,0.0057480407357053
low_0p300,step_c,122,122,1.22,support=0.1747; pitch=0.1038,-0.0044104089029133,0.0088975382968783,0.1746626299878005,0.1037975896189152,0.0058066489387604
low_0p300,step_c,123,123,1.23,support=0.1749; pitch=0.1033,-0.0044051958248019,0.0089889746159315,0.1748803205941577,0.103278516864051,0.0058664996988231
low_0p300,step_c,124,124,1.24,support=0.1751; pitch=0.1028,-0.0044002090580761,0.0090815695002675,0.1750690173355861,0.1027500802750454,0.0059275376682793
low_0p300,step_c,125,125,1.25,support=0.1752; pitch=0.1022,-0.0043955100700259,0.0091753788292407,0.1752292706704843,0.1022130412938259,0.005989709622106
low_0p300,step_c,126,126,1.26,support=0.1754; pitch=0.1017,-0.0043911603279411,0.0092704650014638,0.1753616084544907,0.1016680897090136,0.0060529631058346
low_0p300,step_c,127,127,1.27,support=0.1755; pitch=0.1011,-0.0043872199021279,0.0093668866902589,0.1754665726181845,0.1011159212650206,0.0061172487373907
low_0p300,step_c,128,128,1.28,support=0.1755; pitch=0.1006,-0.0043830312788486,0.0094608813524246,0.175544080431982,0.1005555961480159,0.0061839994739399
low_0p300,step_c,129,129,1.29,support=0.1756,-0.004384902305901,0.0095408540219068,0.1755939671821687,0.099986119181761,0.0062564298963814
low_0p300,step_c,130,130,1.3,support=0.1756,-0.0044062510132789,0.0096039827913045,0.1756175884699543,0.0994129246557618,0.0063305087893712
low_0p300,step_c,131,131,1.31,support=0.1756,-0.0044470881111919,0.0096567794680595,0.1756169880135997,0.0988411466161136,0.0064007134408954
low_0p300,step_c,132,132,1.32,support=0.1756,-0.0044995322823524,0.0097070829942822,0.1755900915603928,0.0982648006982335,0.0064645326673718
low_0p300,step_c,133,133,1.33,support=0.1755,-0.004563826136291,0.009765057824552,0.1755377687264335,0.0976847349215047,0.0065190697650551
low_0p300,step_c,134,134,1.34,support=0.1755,-0.0046300012618303,0.0098464414477348,0.1754627727800362,0.0971051988443722,0.0065622511203994
low_0p300,step_c,135,135,1.35,support=0.1754,-0.0046834666281938,0.0099451933056116,0.175363302022622,0.0965194073668256,0.0066018847161862
low_0p300,step_c,136,136,1.36,support=0.1752,-0.0047309366054832,0.0100541254505515,0.1752411908488843,0.0959315870296419,0.0066421674885325
low_0p300,step_c,137,137,1.37,support=0.1751,-0.0047749751247465,0.0101696252822875,0.175097694654096,0.0953448095206965,0.0066844259937248
low_0p300,step_c,138,138,1.3800000000000001,support=0.1749,-0.0048165959306061,0.0102901039645075,0.1749318945713271,0.0947558668851196,0.0067288792772044
low_0p300,step_c,139,139,1.3900000000000001,support=0.1747,-0.0048560951836407,0.0104144159704446,0.1747447483412151,0.0941654310618711,0.0067754467975495
low_0p300,step_c,140,140,1.4000000000000001,support=0.1745,-0.0048937452957034,0.0105418618768453,0.1745374154579752,0.0935756126013314,0.0068239847804366
low_0p300,step_c,141,141,1.41,support=0.1743,-0.0049299895763397,0.0106721436604857,0.1743099323147305,0.0929858675804752,0.0068743548717321
low_0p300,step_c,142,142,1.42,support=0.1741,-0.0049651814624667,0.0108050191774964,0.1740627424736412,0.0923962782438336,0.0069264264821897
low_0p300,step_c,143,143,1.43,support=0.1738,-0.0049996343441307,0.0109403058886528,0.1737965799264601,0.0918078927202663,0.0069800824250349
low_0p300,step_c,144,144,1.44,support=0.1735,-0.0050337025895714,0.0110779432579875,0.1735117954151258,0.0912209332830302,0.0070352192865597
low_0p300,step_c,145,145,1.45,support=0.1732,-0.005067694466561,0.0112178996205329,0.1732087506580308,0.0906355107514809,0.0070917400445541
low_0p300,step_c,146,146,1.46,support=0.1729,-0.0051018656231462,0.0113601414486765,0.1728879788330757,0.0900521842161219,0.0071495554418994
low_0p300,step_c,147,147,1.47,support=0.1725,-0.0051364656537771,0.0115046743303537,0.172549891674416,0.0894712887889949,0.0072085843791442
low_0p300,step_c,148,148,1.48,support=0.1722,-0.0051717180758714,0.011651518754661,0.1721948548873321,0.0888929975945093,0.0072687521647401
low_0p300,step_c,149,149,1.49,support=0.1718,-0.0052078086882829,0.0118006821721792,0.1718233170134907,0.0883176786297531,0.0073299910651454
low_0p300,step_c,150,150,1.5,support=0.1714,-0.0052449074573814,0.0119521925225853,0.1714356804924767,0.0877456236016745,0.0073922345773979
low_0p300,step_c,151,151,1.51,support=0.1710,-0.0052831643261015,0.0121060833334922,0.171032316981555,0.0871770367376936,0.0074554189479464
low_0p300,step_c,152,152,1.52,support=0.1706,-0.0053227143362164,0.0122623844072222,0.1706136184335259,0.0866121595997083,0.0075194878730359
low_0p300,step_c,153,153,1.53,support=0.1702,-0.0053636753000319,0.0124211274087429,0.1701799587095627,0.0860512202090602,0.0075843869815097
low_0p300,step_c,154,154,1.54,support=0.1697,-0.0054061515256762,0.0125823449343442,0.1697317214079388,0.0854944573348163,0.0076500635403002
low_0p300,step_c,155,155,1.55,support=0.1693,-0.0054502426646649,0.0127460779622197,0.1692692516422769,0.0849420318649475,0.0077164683975043
low_0p300,step_c,156,156,1.56,support=0.1688,-0.0054960371926426,0.0129123628139495,0.1687928933335124,0.0843940979768362,0.0077835544968221
low_0p300,step_c,157,157,1.57,support=0.1683,-0.0055436114780604,0.0130812330171465,0.1683030073328263,0.0838508653909068,0.0078512772040455
low_0p300,step_c,158,158,1.58,support=0.1678,-0.0055930418893694,0.0132527267560362,0.1677999307729981,0.0833124940344444,0.0079195946859342
low_0p300,step_c,159,159,1.59,support=0.1673,-0.0056443978101015,0.0134268831461668,0.1672839775710555,0.082779100722066,0.0079884644621303
low_0p300,step_c,160,160,1.6,support=0.1668,-0.0056977439671754,0.0136037413030862,0.1667554767324386,0.0822508291808983,0.0080578473239692
low_0p300,step_c,161,161,1.61,support=0.1662,-0.0057531436905264,0.0137833384796977,0.1662147277290039,0.0817277831177969,0.0081277060360839
low_0p300,step_c,162,162,1.62,support=0.1657,-0.0058106556534767,0.0139657128602266,0.165662042257724,0.0812100888645362,0.0081980047124506
low_0p300,step_c,163,163,1.6300000000000001,support=0.1651,-0.0058703362010419,0.0141509063541889,0.165097707495386,0.0806978349270171,0.0082687064959401
low_0p300,step_c,164,164,1.6400000000000001,support=0.1645,-0.0059322426095604,0.0143389580771327,0.1645220014023125,0.0801910870193574,0.0083397776828338
low_0p300,step_c,165,165,1.6500000000000001,support=0.1639,-0.0059964279644191,0.0145299043506383,0.1639352101497185,0.0796899501219114,0.0084111864874829
low_0p300,step_c,166,166,1.6600000000000001,support=0.1633,-0.0060629458166658,0.0147237824276089,0.1633376070434646,0.0791945085833635,0.0084829025677941
low_0p300,step_c,167,167,1.67,support=0.1627,-0.0061318487860262,0.0149206379428505,0.1627294366872897,0.0787047881088998,0.008554892305404
low_0p300,step_c,168,168,1.68,support=0.1621,-0.0062031871639192,0.0151205100119113,0.1621109534308756,0.0782208420322029,0.0086271242894868
low_0p300,step_c,169,169,1.69,support=0.1615,-0.0062770131044089,0.0153234349563717,0.1614824114365864,0.0777427417808877,0.0086995716879848
low_0p300,step_c,170,170,1.7,support=0.1608,-0.0063533796928822,0.0155294556170701,0.160844035870415,0.0772705022254431,0.0087722048625679
low_0p300,step_c,171,171,1.71,support=0.1602,-0.0064323404803872,0.0157386157661676,0.1601960455339376,0.0768041319312105,0.0088449963157822
low_0p300,step_c,172,172,1.72,support=0.1595,-0.0065139457583427,0.0159509498625993,0.1595386688703419,0.0763436700132898,0.0089179197580015
low_0p300,step_c,173,173,1.73,support=0.1589,-0.0065982490777969,0.0161665007472038,0.1588721109981689,0.075889119027084,0.0089909481486518
low_0p300,step_c,174,174,1.74,support=0.1582,-0.0066853002645075,0.0163853149861097,0.1581965744475336,0.0754404847310407,0.0090640538187844
low_0p300,step_c,175,175,1.75,support=0.1575,-0.0067751533351838,0.0166074261069297,0.1575122613115059,0.0749977835927378,0.0091372128899967
low_0p300,step_c,176,176,1.76,support=0.1568,-0.0068678655661642,0.0168328806757926,0.1568193463719091,0.0745609806864848,0.0092104007584034
low_0p300,step_c,177,177,1.77,support=0.1561,-0.0069634905084967,0.0170617215335369,0.1561180090257077,0.0741300593315421,0.009283593182017
low_0p300,step_c,178,178,1.78,support=0.1554,-0.0070620793849229,0.0172939877957105,0.1554084317660746,0.0737050270877785,0.0093567654848145
low_0p300,step_c,179,179,1.79,support=0.1547,-0.0071636918000876,0.0175297260284423,0.1546907688963137,0.0732858376241042,0.0094298947716218
low_0p300,step_c,180,180,1.8,support=0.1540,-0.0072683836333453,0.0177689790725708,0.1539651732274596,0.0728724474159358,0.0095029573542865
low_0p300,step_c,181,181,1.81,support=0.1532,-0.007376208435744,0.0180117879062891,0.1532318057489293,0.0724648498320901,0.0095759298900927
low_0p300,step_c,182,182,1.82,support=0.1525,-0.0074872258119285,0.018258199095726,0.1524908052811653,0.0720629994915239,0.0096487900934325
low_0p300,step_c,183,183,1.83,support=0.1517,-0.0076014981605112,0.0185082592070102,0.1517422953225785,0.0716668225165867,0.0097215165133524
low_0p300,step_c,184,184,1.84,support=0.1510,-0.007719081826508,0.0187620092183351,0.1509864178025485,0.0712762953406393,0.0097940880040567
low_0p300,step_c,185,185,1.85,support=0.1502,-0.0078400373458862,0.0190194956958293,0.1502232921766316,0.0708913650984601,0.0098664823858172
low_0p300,step_c,278,278,2.7800000000000002,hip_yaw=0.0702,-0.0475661717355251,0.0701609775424003,0.0460821715559584,0.0278419239967013,0.0132156857366297
low_0p300,step_c,279,279,2.79,hip_yaw=0.0711,-0.0484154671430587,0.0710778683423996,0.0446297137782583,0.0268297136014965,0.0131907171799991
low_0p300,step_c,280,280,2.8000000000000003,hip_yaw=0.0720,-0.0492678023874759,0.0719955638051033,0.0431838547020767,0.0258162419891851,0.0131642300687205
low_0p300,step_c,281,281,2.81,hip_yaw=0.0729,-0.0501226112246513,0.0729134529829025,0.0417454401813998,0.0248024376238343,0.013136244215829
low_0p300,step_c,282,282,2.82,hip_yaw=0.0738,-0.0509793162345886,0.0738309472799301,0.0403153144031723,0.0237892134556305,0.0131067797208525
low_0p300,step_c,283,283,2.83,hip_yaw=0.0747,-0.05183732137084,0.0747474431991577,0.0388943252561343,0.0227774866255923,0.0130758605719581
low_0p300,step_c,284,284,2.84,hip_yaw=0.0757,-0.0526960343122482,0.0756623148918151,0.0374833179468357,0.0217681675741071,0.0130435085977795
low_0p300,step_c,285,285,2.85,hip_yaw=0.0766,-0.0535548478364944,0.0765749588608741,0.0360831336298636,0.0207621521175182,0.0130097481236746
low_0p300,step_c,286,286,2.86,hip_yaw=0.0775,-0.05441315472126,0.0774847418069839,0.0346946125780536,0.0197603326102441,0.0129746070196502
low_0p300,step_c,287,287,2.87,hip_yaw=0.0784,-0.0552703402936458,0.0783910527825355,0.0333185916388077,0.0187635916981123,0.0129381120287059
low_0p300,step_c,288,288,2.88,hip_yaw=0.0793,-0.0561257787048816,0.0792932510375976,0.0319559027846212,0.0177728055091404,0.0129002922235666
low_0p300,step_c,289,289,2.89,hip_yaw=0.0802,-0.0569788552820682,0.0801907256245613,0.0306073736177851,0.01678883645964,0.0128611792666841
low_0p300,step_c,290,290,2.9,hip_yaw=0.0811,-0.0578289330005645,0.0810828283429145,0.0292738259894325,0.0158125403714156,0.012820805178102
low_0p300,step_c,291,291,2.91,hip_yaw=0.0820,-0.0586753897368907,0.0819689407944679,0.0279560771957487,0.0148447660980341,0.012779203411478
low_0p300,step_c,292,292,2.92,hip_yaw=0.0828,-0.0595175884664058,0.0828484296798706,0.0266549352633379,0.0138863472476566,0.012736408173426
low_0p300,step_c,293,293,2.93,hip_yaw=0.0837,-0.0603549033403396,0.083720676600933,0.0253712020310357,0.0129381071829286,0.0126924562909767
low_0p300,step_c,294,294,2.94,hip_yaw=0.0846,-0.0611866973340511,0.084585040807724,0.024105671820697,0.0120008592078647,0.0126473846538971
low_0p300,step_c,295,295,2.95,hip_yaw=0.0854,-0.0620123408734798,0.085440918803215,0.0228591302100938,0.0110754071441333,0.0126012305509796
low_0p300,step_c,296,296,2.96,hip_yaw=0.0863,-0.0628312081098556,0.0862876772880554,0.0216323528513004,0.0101625406389882,0.0125540327173923
low_0p300,step_c,297,297,2.97,hip_yaw=0.0871,-0.0636426657438278,0.0871247202157974,0.0204261052878515,0.0092630353200763,0.0125058328368612
low_0p300,step_c,298,298,2.98,hip_yaw=0.0880,-0.0644460991024971,0.0879514217376709,0.0192411437655765,0.0083776562705182,0.0124566724870996
low_0p300,step_c,299,299,2.99,hip_yaw=0.0888,-0.0652408823370933,0.0887672007083892,0.0180782131201267,0.0075071557687998,0.0124065920581964
low_0p300,step_c,300,300,3.0,hip_yaw=0.0896,-0.0660264119505882,0.0895714536309242,0.0169380461014514,0.0066522731133613,0.0123556350601866
low_0p300,step_c,301,301,3.0100000000000002,hip_yaw=0.0904,-0.0668020695447921,0.0903635993599891,0.0158213630041602,0.0058137320907359,0.0123038450216314
low_0p300,step_c,302,302,3.02,hip_yaw=0.0911,-0.0675672516226768,0.0911430642008781,0.0147288712715547,0.0049922429054492,0.0122512642683235
low_0p300,step_c,303,303,3.0300000000000002,hip_yaw=0.0919,-0.0683213770389556,0.0919092819094657,0.0136612652453786,0.004188502765156,0.0121979391964825
low_0p300,step_c,304,304,3.04,hip_yaw=0.0927,-0.0690638571977615,0.0926616936922073,0.0126192247219491,0.0034031896138565,0.0121439151711433
low_0p300,step_c,305,305,3.0500000000000003,hip_yaw=0.0934,-0.0697941109538078,0.0933997556567192,0.0116034153914038,0.0026369697240827,0.0120892347112417
low_0p300,step_c,306,306,3.06,hip_yaw=0.0941,-0.0705115720629692,0.0941229462623596,0.0106144889814124,0.0018904958039286,0.012033945322064
low_0p300,step_c,307,307,3.0700000000000003,hip_yaw=0.0948,-0.071215696632862,0.0948307439684867,0.009653078560874,0.0011643992059993,0.0119780929063468
low_0p300,step_c,308,308,3.08,hip_yaw=0.0955,-0.0719059333205223,0.0955226421356201,0.0087198031070557,0.0004592992436185,0.0119217230128566
low_0p300,step_c,309,309,3.09,hip_yaw=0.0962,-0.0725817531347274,0.0961981415748596,0.0078152640012237,-0.0002242056106376,0.0118648834967563
low_0p300,step_c,310,310,3.1,hip_yaw=0.0969,-0.073242649435997,0.0968567803502082,0.0069400463893055,-0.0008855311976058,0.0118076203198233
low_0p300,step_c,311,311,3.11,hip_yaw=0.0975,-0.0738881006836891,0.0974980965256691,0.0060947184804351,-0.0015241059670443,0.0117499794292683
low_0p300,step_c,312,312,3.12,hip_yaw=0.0981,-0.0745176300406456,0.0981216430664062,0.0052798259668918,-0.0021393876255865,0.0116920074129415
low_0p300,step_c,313,313,3.13,hip_yaw=0.0987,-0.0751307606697082,0.0987269878387451,0.0044958988015068,-0.0027308463867178,0.0116337490750216
low_0p300,step_c,314,314,3.14,hip_yaw=0.0993,-0.0757270380854606,0.099313735961914,0.0037434511632122,-0.0032979629261187,0.0115752493744998
low_0p300,step_c,315,315,3.15,hip_yaw=0.0999,-0.076306015253067,0.0998814851045608,0.0030229724344409,-0.0038402431412459,0.0115165547837747
low_0p300,step_c,316,316,3.16,hip_yaw=0.1004,-0.0768672749400138,0.1004298627376556,0.0023349313320062,-0.0043572176311544,0.0114577104196358
low_0p300,step_c,317,317,3.17,hip_yaw=0.1010,-0.0774103999137878,0.1009585261344909,0.0016797792449871,-0.0048484303262961,0.0113987611254904
low_0p300,step_c,318,318,3.18,hip_yaw=0.1015,-0.0779350250959396,0.1014671251177787,0.0010579479055477,-0.0053134387627222,0.0113397528535838
low_0p300,step_c,319,319,3.19,hip_yaw=0.1020,-0.0784407630562782,0.1019553542137146,0.0004698428070336,-0.0057518325269096,0.0112807287021069
low_0p300,step_c,320,320,3.2,hip_yaw=0.1024,-0.0789272710680961,0.1024229228496551,-8.414986736302033e-05,-0.0061632146799453,0.0112217303885652
low_0p300,step_c,321,321,3.21,hip_yaw=0.1029,-0.0793942138552665,0.1028695479035377,-0.0006036635650145,-0.0065472071307743,0.0111628013565946
low_0p300,step_c,322,322,3.22,hip_yaw=0.1033,-0.0798412933945655,0.1032949909567833,-0.0010883580889741,-0.00690345409078,0.0111039831807985
low_0p300,step_c,323,323,3.23,hip_yaw=0.1037,-0.0802682116627693,0.103699006140232,-0.0015379135157129,-0.0072316179119348,0.0110453170184393
low_0p300,step_c,324,324,3.24,hip_yaw=0.1041,-0.0806747004389762,0.104081392288208,-0.0019520359196692,-0.0075313871767557,0.0109868427295372
low_0p300,step_c,325,325,3.25,hip_yaw=0.1044,-0.0810605138540268,0.1044419631361961,-0.0023304527407669,-0.0078024723669893,0.010928599004359
low_0p300,step_c,326,326,3.2600000000000002,hip_yaw=0.1048,-0.0814254358410835,0.1047805547714233,-0.0026729147533203,-0.0080445982571811,0.0108706250558102
low_0p300,step_c,327,327,3.27,hip_yaw=0.1051,-0.0817692503333091,0.1050970181822776,-0.0029791982624172,-0.0082575152309851,0.0108129588927077
low_0p300,step_c,328,328,3.2800000000000002,hip_yaw=0.1054,-0.08209178596735,0.1053912416100502,-0.0032491047829438,-0.0084409985074023,0.0107556374565019
low_0p300,step_c,329,329,3.29,hip_yaw=0.1057,-0.0823928862810134,0.1056631207466125,-0.0034824577625195,-0.0085948411065294,0.0106986956238684
low_0p300,step_c,330,330,3.3000000000000003,hip_yaw=0.1059,-0.0826724097132682,0.1059125736355781,-0.0036791058980234,-0.0087188579362978,0.0106421702850889
low_0p300,step_c,331,331,3.31,hip_yaw=0.1061,-0.0829302445054054,0.106139563024044,-0.0038389256224179,-0.0088128893431543,0.0105860948146823
low_0p300,step_c,332,332,3.3200000000000003,hip_yaw=0.1063,-0.0831663012504577,0.1063440442085266,-0.0039618165380305,-0.0088767979514456,0.0105305000290757
low_0p300,step_c,333,333,3.33,hip_yaw=0.1065,-0.0833805054426193,0.1065260171890258,-0.0040477036852695,-0.0089104688766612,0.0104754188665088
low_0p300,step_c,334,334,3.34,hip_yaw=0.1067,-0.0835728198289871,0.106685496866703,-0.0040965370115575,-0.0089138051932814,0.0104208826435509
low_0p300,step_c,335,335,3.35,hip_yaw=0.1068,-0.0837432220578193,0.106822520494461,-0.0041082951556729,-0.0088867390504301,0.0103669209936222
low_0p300,step_c,336,336,3.36,hip_yaw=0.1069,-0.0838917046785354,0.1069371476769447,-0.0040829803174429,-0.0088292245885232,0.0103135622290205
low_0p300,step_c,337,337,3.37,hip_yaw=0.1070,-0.0840182974934578,0.10702945291996,-0.004020619980187,-0.0087412347770092,0.0102608339151765
low_0p300,step_c,338,338,3.38,hip_yaw=0.1071,-0.0841230303049087,0.1070995554327964,-0.0039212702955402,-0.0086227696103935,0.0102087616523467
low_0p300,step_c,339,339,3.39,hip_yaw=0.1071,-0.0842059925198555,0.1071475595235824,-0.0037850129306851,-0.0084738582346973,0.0101573728389158
low_0p300,step_c,340,340,3.4,hip_yaw=0.1072,-0.084267258644104,0.1071736291050911,-0.0036119525910912,-0.0082945398671413,0.0101066913755351
low_0p300,step_c,341,341,3.41,hip_yaw=0.1072,-0.0843069404363632,0.1071779206395149,-0.0034022204631487,-0.0080848759009354,0.0100567382679675
low_0p300,step_c,342,342,3.42,hip_yaw=0.1072,-0.0843251720070838,0.10716063529253,-0.0031559802442168,-0.0078449703143075,0.010007535479828
low_0p300,step_c,343,343,3.43,hip_yaw=0.1071,-0.0843221023678779,0.107121966779232,-0.0028734163628519,-0.0075749360936093,0.0099591055815939
low_0p300,step_c,344,344,3.44,hip_yaw=0.1071,-0.0842979177832603,0.1070621535181999,-0.002554737066112,-0.00727490419316,0.0099114695645038
low_0p300,step_c,345,345,3.45,hip_yaw=0.1070,-0.0842527970671653,0.1069814413785934,-0.0022001842856195,-0.0069450437336486,0.0098646460352804
low_0p300,step_c,346,346,3.46,hip_yaw=0.1069,-0.0841869637370109,0.106880098581314,-0.0018100204351686,-0.0065855420693526,0.0098186522381619
low_0p300,step_c,347,347,3.47,hip_yaw=0.1068,-0.0841006487607956,0.1067584156990051,-0.0013845307425744,-0.0061965938052841,0.0097735045767455
low_0p300,step_c,348,348,3.48,hip_yaw=0.1066,-0.0839941129088401,0.1066166907548904,-0.0009240330684364,-0.0057784366307355,0.0097292189861774
low_0p300,step_c,349,349,3.49,hip_yaw=0.1065,-0.0838676169514656,0.1064552515745163,-0.0004288708587129,-0.0053313288226513,0.0096858102736424
