controller,height,episode,seed,survival_time,fall_rate,pitch_RMS_deg,roll_RMS_deg,height_RMSE,CoM_error_RMS,wheel_speed_RMS,wheel_cmd_RMS,action_saturation_rate,action_rate_RMS
height_scheduled_dynamic_lqr_ik,0.65,4,46,0.32,1.0,20.74844741821289,0.5838416218757629,0.25320571660995483,0.20748446881771088,16.18777847290039,0.08566969633102417,0.0,0.028259605169296265
height_scheduled_dynamic_lqr_ik,0.65,5,47,0.32,1.0,20.74844741821289,0.5838416218757629,0.25320571660995483,0.20748446881771088,16.18777847290039,0.08566969633102417,0.0,0.028259605169296265
height_scheduled_dynamic_lqr_ik,0.65,6,48,0.32,1.0,20.74844741821289,0.5838416218757629,0.25320571660995483,0.20748446881771088,16.18777847290039,0.08566969633102417,0.0,0.028259605169296265
height_scheduled_dynamic_lqr_ik,0.65,7,49,0.32,1.0,20.74844741821289,0.5838416218757629,0.25320571660995483,0.20748446881771088,16.18777847290039,0.08566969633102417,0.0,0.028259605169296265
height_scheduled_dynamic_lqr_ik,0.65,8,50,0.32,1.0,20.74844741821289,0.5838416218757629,0.25320571660995483,0.20748446881771088,16.18777847290039,0.08566969633102417,0.0,0.028259605169296265
height_scheduled_dynamic_lqr_ik,0.65,9,51,0.32,1.0,20.74844741821289,0.5838416218757629,0.25320571660995483,0.20748446881771088,16.18777847290039,0.08566969633102417,0.0,0.028259605169296265
height_scheduled_dynamic_lqr_ik,0.65,10,52,0.32,1.0,20.74844741821289,0.5838416218757629,0.25320571660995483,0.20748446881771088,16.18777847290039,0.08566969633102417,0.0,0.028259605169296265
height_scheduled_dynamic_lqr_ik,0.65,11,53,0.32,1.0,20.74844741821289,0.5838416218757629,0.25320571660995483,0.20748446881771088,16.18777847290039,0.08566969633102417,0.0,0.028259605169296265
height_scheduled_dynamic_lqr_ik,0.65,12,54,0.32,1.0,20.74844741821289,0.5838416218757629,0.25320571660995483,0.20748446881771088,16.18777847290039,0.08566969633102417,0.0,0.028259605169296265
height_scheduled_dynamic_lqr_ik,0.65,13,55,0.32,1.0,20.74844741821289,0.5838416218757629,0.25320571660995483,0.20748446881771088,16.18777847290039,0.08566969633102417,0.0,0.028259605169296265
height_scheduled_dynamic_lqr_ik,0.65,14,56,0.32,1.0,20.74844741821289,0.5838416218757629,0.25320571660995483,0.20748446881771088,16.18777847290039,0.08566969633102417,0.0,0.028259605169296265
height_scheduled_dynamic_lqr_ik,0.65,15,57,0.32,1.0,20.74844741821289,0.5838416218757629,0.25320571660995483,0.20748446881771088,16.18777847290039,0.08566969633102417,0.0,0.028259605169296265
height_scheduled_dynamic_lqr_ik,0.65,16,58,0.32,1.0,20.74844741821289,0.5838416218757629,0.25320571660995483,0.20748446881771088,16.18777847290039,0.08566969633102417,0.0,0.028259605169296265
height_scheduled_dynamic_lqr_ik,0.65,17,59,0.32,1.0,20.74844741821289,0.5838416218757629,0.25320571660995483,0.20748446881771088,16.18777847290039,0.08566969633102417,0.0,0.028259605169296265
height_scheduled_dynamic_lqr_ik,0.65,18,60,0.32,1.0,20.74844741821289,0.5838416218757629,0.25320571660995483,0.20748446881771088,16.18777847290039,0.08566969633102417,0.0,0.028259605169296265
height_scheduled_dynamic_lqr_ik,0.65,19,61,0.32,1.0,20.74844741821289,0.5838416218757629,0.25320571660995483,0.20748446881771088,16.18777847290039,0.08566969633102417,0.0,0.028259605169296265
height_scheduled_dynamic_lqr_ik,0.6,0,42,0.32,1.0,22.67405128479004,0.5952857136726379,0.2521933317184448,0.2267405092716217,16.855655670166016,0.10559239983558655,0.0,0.01824425533413887
height_scheduled_dynamic_lqr_ik,0.6,1,43,0.32,1.0,22.67405128479004,0.5952857136726379,0.2521933317184448,0.2267405092716217,16.855655670166016,0.10559239983558655,0.0,0.01824425533413887
height_scheduled_dynamic_lqr_ik,0.6,2,44,0.32,1.0,22.67405128479004,0.5952857136726379,0.2521933317184448,0.2267405092716217,16.855655670166016,0.10559239983558655,0.0,0.01824425533413887
height_scheduled_dynamic_lqr_ik,0.6,3,45,0.32,1.0,22.67405128479004,0.5952857136726379,0.2521933317184448,0.2267405092716217,16.855655670166016,0.10559239983558655,0.0,0.01824425533413887
height_scheduled_dynamic_lqr_ik,0.6,4,46,0.32,1.0,22.67405128479004,0.5952857136726379,0.2521933317184448,0.2267405092716217,16.855655670166016,0.10559239983558655,0.0,0.01824425533413887
height_scheduled_dynamic_lqr_ik,0.6,5,47,0.32,1.0,22.67405128479004,0.5952857136726379,0.2521933317184448,0.2267405092716217,16.855655670166016,0.10559239983558655,0.0,0.01824425533413887
height_scheduled_dynamic_lqr_ik,0.6,6,48,0.32,1.0,22.67405128479004,0.5952857136726379,0.2521933317184448,0.2267405092716217,16.855655670166016,0.10559239983558655,0.0,0.01824425533413887
height_scheduled_dynamic_lqr_ik,0.6,7,49,0.32,1.0,22.67405128479004,0.5952857136726379,0.2521933317184448,0.2267405092716217,16.855655670166016,0.10559239983558655,0.0,0.01824425533413887
height_scheduled_dynamic_lqr_ik,0.6,8,50,0.32,1.0,22.67405128479004,0.5952857136726379,0.2521933317184448,0.2267405092716217,16.855655670166016,0.10559239983558655,0.0,0.01824425533413887
height_scheduled_dynamic_lqr_ik,0.6,9,51,0.32,1.0,22.67405128479004,0.5952857136726379,0.2521933317184448,0.2267405092716217,16.855655670166016,0.10559239983558655,0.0,0.01824425533413887
height_scheduled_dynamic_lqr_ik,0.6,10,52,0.32,1.0,22.67405128479004,0.5952857136726379,0.2521933317184448,0.2267405092716217,16.855655670166016,0.10559239983558655,0.0,0.01824425533413887
height_scheduled_dynamic_lqr_ik,0.6,11,53,0.32,1.0,22.67405128479004,0.5952857136726379,0.2521933317184448,0.2267405092716217,16.855655670166016,0.10559239983558655,0.0,0.01824425533413887
height_scheduled_dynamic_lqr_ik,0.6,12,54,0.32,1.0,22.67405128479004,0.5952857136726379,0.2521933317184448,0.2267405092716217,16.855655670166016,0.10559239983558655,0.0,0.01824425533413887
height_scheduled_dynamic_lqr_ik,0.6,13,55,0.32,1.0,22.67405128479004,0.5952857136726379,0.2521933317184448,0.2267405092716217,16.855655670166016,0.10559239983558655,0.0,0.01824425533413887
height_scheduled_dynamic_lqr_ik,0.6,14,56,0.32,1.0,22.67405128479004,0.5952857136726379,0.2521933317184448,0.2267405092716217,16.855655670166016,0.10559239983558655,0.0,0.01824425533413887
height_scheduled_dynamic_lqr_ik,0.6,15,57,0.32,1.0,22.67405128479004,0.5952857136726379,0.2521933317184448,0.2267405092716217,16.855655670166016,0.10559239983558655,0.0,0.01824425533413887
height_scheduled_dynamic_lqr_ik,0.6,16,58,0.32,1.0,22.67405128479004,0.5952857136726379,0.2521933317184448,0.2267405092716217,16.855655670166016,0.10559239983558655,0.0,0.01824425533413887
height_scheduled_dynamic_lqr_ik,0.6,17,59,0.32,1.0,22.67405128479004,0.5952857136726379,0.2521933317184448,0.2267405092716217,16.855655670166016,0.10559239983558655,0.0,0.01824425533413887
height_scheduled_dynamic_lqr_ik,0.6,18,60,0.32,1.0,22.67405128479004,0.5952857136726379,0.2521933317184448,0.2267405092716217,16.855655670166016,0.10559239983558655,0.0,0.01824425533413887
height_scheduled_dynamic_lqr_ik,0.6,19,61,0.32,1.0,22.67405128479004,0.5952857136726379,0.2521933317184448,0.2267405092716217,16.855655670166016,0.10559239983558655,0.0,0.01824425533413887
height_scheduled_dynamic_lqr_ik,0.55,0,42,0.38,1.0,19.59804344177246,0.6676828265190125,0.2691124379634857,0.19598042964935303,17.435504913330078,0.11542048305273056,0.0,0.022406063973903656
height_scheduled_dynamic_lqr_ik,0.55,1,43,0.38,1.0,19.59804344177246,0.6676828265190125,0.2691124379634857,0.19598042964935303,17.435504913330078,0.11542048305273056,0.0,0.022406063973903656
height_scheduled_dynamic_lqr_ik,0.55,2,44,0.38,1.0,19.59804344177246,0.6676828265190125,0.2691124379634857,0.19598042964935303,17.435504913330078,0.11542048305273056,0.0,0.022406063973903656
height_scheduled_dynamic_lqr_ik,0.55,3,45,0.38,1.0,19.59804344177246,0.6676828265190125,0.2691124379634857,0.19598042964935303,17.435504913330078,0.11542048305273056,0.0,0.022406063973903656
height_scheduled_dynamic_lqr_ik,0.55,4,46,0.38,1.0,19.59804344177246,0.6676828265190125,0.2691124379634857,0.19598042964935303,17.435504913330078,0.11542048305273056,0.0,0.022406063973903656
height_scheduled_dynamic_lqr_ik,0.55,5,47,0.38,1.0,19.59804344177246,0.6676828265190125,0.2691124379634857,0.19598042964935303,17.435504913330078,0.11542048305273056,0.0,0.022406063973903656
height_scheduled_dynamic_lqr_ik,0.55,6,48,0.38,1.0,19.59804344177246,0.6676828265190125,0.2691124379634857,0.19598042964935303,17.435504913330078,0.11542048305273056,0.0,0.022406063973903656
height_scheduled_dynamic_lqr_ik,0.55,7,49,0.38,1.0,19.59804344177246,0.6676828265190125,0.2691124379634857,0.19598042964935303,17.435504913330078,0.11542048305273056,0.0,0.022406063973903656
height_scheduled_dynamic_lqr_ik,0.55,8,50,0.38,1.0,19.59804344177246,0.6676828265190125,0.2691124379634857,0.19598042964935303,17.435504913330078,0.11542048305273056,0.0,0.022406063973903656
height_scheduled_dynamic_lqr_ik,0.55,9,51,0.38,1.0,19.59804344177246,0.6676828265190125,0.2691124379634857,0.19598042964935303,17.435504913330078,0.11542048305273056,0.0,0.022406063973903656
height_scheduled_dynamic_lqr_ik,0.55,10,52,0.38,1.0,19.59804344177246,0.6676828265190125,0.2691124379634857,0.19598042964935303,17.435504913330078,0.11542048305273056,0.0,0.022406063973903656
height_scheduled_dynamic_lqr_ik,0.55,11,53,0.38,1.0,19.59804344177246,0.6676828265190125,0.2691124379634857,0.19598042964935303,17.435504913330078,0.11542048305273056,0.0,0.022406063973903656
height_scheduled_dynamic_lqr_ik,0.55,12,54,0.38,1.0,19.59804344177246,0.6676828265190125,0.2691124379634857,0.19598042964935303,17.435504913330078,0.11542048305273056,0.0,0.022406063973903656
height_scheduled_dynamic_lqr_ik,0.55,13,55,0.38,1.0,19.59804344177246,0.6676828265190125,0.2691124379634857,0.19598042964935303,17.435504913330078,0.11542048305273056,0.0,0.022406063973903656
height_scheduled_dynamic_lqr_ik,0.55,14,56,0.38,1.0,19.59804344177246,0.6676828265190125,0.2691124379634857,0.19598042964935303,17.435504913330078,0.11542048305273056,0.0,0.022406063973903656
height_scheduled_dynamic_lqr_ik,0.55,15,57,0.38,1.0,19.59804344177246,0.6676828265190125,0.2691124379634857,0.19598042964935303,17.435504913330078,0.11542048305273056,0.0,0.022406063973903656
height_scheduled_dynamic_lqr_ik,0.55,16,58,0.38,1.0,19.59804344177246,0.6676828265190125,0.2691124379634857,0.19598042964935303,17.435504913330078,0.11542048305273056,0.0,0.022406063973903656
height_scheduled_dynamic_lqr_ik,0.55,17,59,0.38,1.0,19.59804344177246,0.6676828265190125,0.2691124379634857,0.19598042964935303,17.435504913330078,0.11542048305273056,0.0,0.022406063973903656
height_scheduled_dynamic_lqr_ik,0.55,18,60,0.38,1.0,19.59804344177246,0.6676828265190125,0.2691124379634857,0.19598042964935303,17.435504913330078,0.11542048305273056,0.0,0.022406063973903656
height_scheduled_dynamic_lqr_ik,0.55,19,61,0.38,1.0,19.59804344177246,0.6676828265190125,0.2691124379634857,0.19598042964935303,17.435504913330078,0.11542048305273056,0.0,0.022406063973903656
height_scheduled_dynamic_lqr_ik,0.5,0,42,0.68,1.0,16.053373336791992,0.7262595295906067,0.35065925121307373,0.16053372621536255,16.926923751831055,0.28427854180336,0.0,0.06615546345710754
height_scheduled_dynamic_lqr_ik,0.5,1,43,0.68,1.0,16.053373336791992,0.7262595295906067,0.35065925121307373,0.16053372621536255,16.926923751831055,0.28427854180336,0.0,0.06615546345710754
height_scheduled_dynamic_lqr_ik,0.5,2,44,0.68,1.0,16.053373336791992,0.7262595295906067,0.35065925121307373,0.16053372621536255,16.926923751831055,0.28427854180336,0.0,0.06615546345710754
height_scheduled_dynamic_lqr_ik,0.5,3,45,0.68,1.0,16.053373336791992,0.7262595295906067,0.35065925121307373,0.16053372621536255,16.926923751831055,0.28427854180336,0.0,0.06615546345710754
height_scheduled_dynamic_lqr_ik,0.5,4,46,0.68,1.0,16.053373336791992,0.7262595295906067,0.35065925121307373,0.16053372621536255,16.926923751831055,0.28427854180336,0.0,0.06615546345710754
height_scheduled_dynamic_lqr_ik,0.5,5,47,0.68,1.0,16.053373336791992,0.7262595295906067,0.35065925121307373,0.16053372621536255,16.926923751831055,0.28427854180336,0.0,0.06615546345710754
height_scheduled_dynamic_lqr_ik,0.5,6,48,0.68,1.0,16.053373336791992,0.7262595295906067,0.35065925121307373,0.16053372621536255,16.926923751831055,0.28427854180336,0.0,0.06615546345710754
height_scheduled_dynamic_lqr_ik,0.5,7,49,0.68,1.0,16.053373336791992,0.7262595295906067,0.35065925121307373,0.16053372621536255,16.926923751831055,0.28427854180336,0.0,0.06615546345710754
height_scheduled_dynamic_lqr_ik,0.5,8,50,0.68,1.0,16.053373336791992,0.7262595295906067,0.35065925121307373,0.16053372621536255,16.926923751831055,0.28427854180336,0.0,0.06615546345710754
height_scheduled_dynamic_lqr_ik,0.5,9,51,0.68,1.0,16.053373336791992,0.7262595295906067,0.35065925121307373,0.16053372621536255,16.926923751831055,0.28427854180336,0.0,0.06615546345710754
height_scheduled_dynamic_lqr_ik,0.5,10,52,0.68,1.0,16.053373336791992,0.7262595295906067,0.35065925121307373,0.16053372621536255,16.926923751831055,0.28427854180336,0.0,0.06615546345710754
height_scheduled_dynamic_lqr_ik,0.5,11,53,0.68,1.0,16.053373336791992,0.7262595295906067,0.35065925121307373,0.16053372621536255,16.926923751831055,0.28427854180336,0.0,0.06615546345710754
height_scheduled_dynamic_lqr_ik,0.5,12,54,0.68,1.0,16.053373336791992,0.7262595295906067,0.35065925121307373,0.16053372621536255,16.926923751831055,0.28427854180336,0.0,0.06615546345710754
height_scheduled_dynamic_lqr_ik,0.5,13,55,0.68,1.0,16.053373336791992,0.7262595295906067,0.35065925121307373,0.16053372621536255,16.926923751831055,0.28427854180336,0.0,0.06615546345710754
height_scheduled_dynamic_lqr_ik,0.5,14,56,0.68,1.0,16.053373336791992,0.7262595295906067,0.35065925121307373,0.16053372621536255,16.926923751831055,0.28427854180336,0.0,0.06615546345710754
height_scheduled_dynamic_lqr_ik,0.5,15,57,0.68,1.0,16.053373336791992,0.7262595295906067,0.35065925121307373,0.16053372621536255,16.926923751831055,0.28427854180336,0.0,0.06615546345710754
height_scheduled_dynamic_lqr_ik,0.5,16,58,0.68,1.0,16.053373336791992,0.7262595295906067,0.35065925121307373,0.16053372621536255,16.926923751831055,0.28427854180336,0.0,0.06615546345710754
height_scheduled_dynamic_lqr_ik,0.5,17,59,0.68,1.0,16.053373336791992,0.7262595295906067,0.35065925121307373,0.16053372621536255,16.926923751831055,0.28427854180336,0.0,0.06615546345710754
height_scheduled_dynamic_lqr_ik,0.5,18,60,0.68,1.0,16.053373336791992,0.7262595295906067,0.35065925121307373,0.16053372621536255,16.926923751831055,0.28427854180336,0.0,0.06615546345710754
height_scheduled_dynamic_lqr_ik,0.5,19,61,0.68,1.0,16.053373336791992,0.7262595295906067,0.35065925121307373,0.16053372621536255,16.926923751831055,0.28427854180336,0.0,0.06615546345710754
height_scheduled_dynamic_lqr_ik,0.45,0,42,20.0,0.0,32.89170837402344,2.955038070678711,0.44907474517822266,0.32891708612442017,19.08930206298828,0.5951492190361023,0.0,0.1064993292093277
height_scheduled_dynamic_lqr_ik,0.45,1,43,20.0,0.0,32.89170837402344,2.955038070678711,0.44907474517822266,0.32891708612442017,19.08930206298828,0.5951492190361023,0.0,0.1064993292093277
height_scheduled_dynamic_lqr_ik,0.45,2,44,20.0,0.0,32.89170837402344,2.955038070678711,0.44907474517822266,0.32891708612442017,19.08930206298828,0.5951492190361023,0.0,0.1064993292093277
height_scheduled_dynamic_lqr_ik,0.45,3,45,20.0,0.0,32.89170837402344,2.955038070678711,0.44907474517822266,0.32891708612442017,19.08930206298828,0.5951492190361023,0.0,0.1064993292093277
height_scheduled_dynamic_lqr_ik,0.45,4,46,20.0,0.0,32.89170837402344,2.955038070678711,0.44907474517822266,0.32891708612442017,19.08930206298828,0.5951492190361023,0.0,0.1064993292093277
height_scheduled_dynamic_lqr_ik,0.45,5,47,20.0,0.0,32.89170837402344,2.955038070678711,0.44907474517822266,0.32891708612442017,19.08930206298828,0.5951492190361023,0.0,0.1064993292093277
height_scheduled_dynamic_lqr_ik,0.45,6,48,20.0,0.0,32.89170837402344,2.955038070678711,0.44907474517822266,0.32891708612442017,19.08930206298828,0.5951492190361023,0.0,0.1064993292093277
height_scheduled_dynamic_lqr_ik,0.45,7,49,20.0,0.0,32.89170837402344,2.955038070678711,0.44907474517822266,0.32891708612442017,19.08930206298828,0.5951492190361023,0.0,0.1064993292093277
height_scheduled_dynamic_lqr_ik,0.45,8,50,20.0,0.0,32.89170837402344,2.955038070678711,0.44907474517822266,0.32891708612442017,19.08930206298828,0.5951492190361023,0.0,0.1064993292093277
height_scheduled_dynamic_lqr_ik,0.45,9,51,20.0,0.0,32.89170837402344,2.955038070678711,0.44907474517822266,0.32891708612442017,19.08930206298828,0.5951492190361023,0.0,0.1064993292093277
height_scheduled_dynamic_lqr_ik,0.45,10,52,20.0,0.0,32.89170837402344,2.955038070678711,0.44907474517822266,0.32891708612442017,19.08930206298828,0.5951492190361023,0.0,0.1064993292093277
height_scheduled_dynamic_lqr_ik,0.45,11,53,20.0,0.0,32.89170837402344,2.955038070678711,0.44907474517822266,0.32891708612442017,19.08930206298828,0.5951492190361023,0.0,0.1064993292093277
height_scheduled_dynamic_lqr_ik,0.45,12,54,20.0,0.0,32.89170837402344,2.955038070678711,0.44907474517822266,0.32891708612442017,19.08930206298828,0.5951492190361023,0.0,0.1064993292093277
height_scheduled_dynamic_lqr_ik,0.45,13,55,20.0,0.0,32.89170837402344,2.955038070678711,0.44907474517822266,0.32891708612442017,19.08930206298828,0.5951492190361023,0.0,0.1064993292093277
height_scheduled_dynamic_lqr_ik,0.45,14,56,20.0,0.0,32.89170837402344,2.955038070678711,0.44907474517822266,0.32891708612442017,19.08930206298828,0.5951492190361023,0.0,0.1064993292093277
height_scheduled_dynamic_lqr_ik,0.45,15,57,20.0,0.0,32.89170837402344,2.955038070678711,0.44907474517822266,0.32891708612442017,19.08930206298828,0.5951492190361023,0.0,0.1064993292093277
height_scheduled_dynamic_lqr_ik,0.45,16,58,20.0,0.0,32.89170837402344,2.955038070678711,0.44907474517822266,0.32891708612442017,19.08930206298828,0.5951492190361023,0.0,0.1064993292093277
height_scheduled_dynamic_lqr_ik,0.45,17,59,20.0,0.0,32.89170837402344,2.955038070678711,0.44907474517822266,0.32891708612442017,19.08930206298828,0.5951492190361023,0.0,0.1064993292093277
height_scheduled_dynamic_lqr_ik,0.45,18,60,20.0,0.0,32.89170837402344,2.955038070678711,0.44907474517822266,0.32891708612442017,19.08930206298828,0.5951492190361023,0.0,0.1064993292093277
height_scheduled_dynamic_lqr_ik,0.45,19,61,20.0,0.0,32.89170837402344,2.955038070678711,0.44907474517822266,0.32891708612442017,19.08930206298828,0.5951492190361023,0.0,0.1064993292093277
height_scheduled_dynamic_lqr_ik,0.4,0,42,17.18,1.0,26.891990661621094,2.2395377159118652,0.39993205666542053,0.2689199149608612,18.530488967895508,0.536151647567749,0.0,0.10461364686489105
height_scheduled_dynamic_lqr_ik,0.4,1,43,17.18,1.0,26.891990661621094,2.2395377159118652,0.39993205666542053,0.2689199149608612,18.530488967895508,0.536151647567749,0.0,0.10461364686489105
height_scheduled_dynamic_lqr_ik,0.4,2,44,17.18,1.0,26.891990661621094,2.2395377159118652,0.39993205666542053,0.2689199149608612,18.530488967895508,0.536151647567749,0.0,0.10461364686489105
height_scheduled_dynamic_lqr_ik,0.4,3,45,17.18,1.0,26.891990661621094,2.2395377159118652,0.39993205666542053,0.2689199149608612,18.530488967895508,0.536151647567749,0.0,0.10461364686489105
height_scheduled_dynamic_lqr_ik,0.4,4,46,17.18,1.0,26.891990661621094,2.2395377159118652,0.39993205666542053,0.2689199149608612,18.530488967895508,0.536151647567749,0.0,0.10461364686489105
height_scheduled_dynamic_lqr_ik,0.4,5,47,17.18,1.0,26.891990661621094,2.2395377159118652,0.39993205666542053,0.2689199149608612,18.530488967895508,0.536151647567749,0.0,0.10461364686489105
height_scheduled_dynamic_lqr_ik,0.4,6,48,17.18,1.0,26.891990661621094,2.2395377159118652,0.39993205666542053,0.2689199149608612,18.530488967895508,0.536151647567749,0.0,0.10461364686489105
height_scheduled_dynamic_lqr_ik,0.4,7,49,17.18,1.0,26.891990661621094,2.2395377159118652,0.39993205666542053,0.2689199149608612,18.530488967895508,0.536151647567749,0.0,0.10461364686489105
height_scheduled_dynamic_lqr_ik,0.4,8,50,17.18,1.0,26.891990661621094,2.2395377159118652,0.39993205666542053,0.2689199149608612,18.530488967895508,0.536151647567749,0.0,0.10461364686489105
height_scheduled_dynamic_lqr_ik,0.4,9,51,17.18,1.0,26.891990661621094,2.2395377159118652,0.39993205666542053,0.2689199149608612,18.530488967895508,0.536151647567749,0.0,0.10461364686489105
height_scheduled_dynamic_lqr_ik,0.4,10,52,17.18,1.0,26.891990661621094,2.2395377159118652,0.39993205666542053,0.2689199149608612,18.530488967895508,0.536151647567749,0.0,0.10461364686489105
height_scheduled_dynamic_lqr_ik,0.4,11,53,17.18,1.0,26.891990661621094,2.2395377159118652,0.39993205666542053,0.2689199149608612,18.530488967895508,0.536151647567749,0.0,0.10461364686489105
height_scheduled_dynamic_lqr_ik,0.4,12,54,17.18,1.0,26.891990661621094,2.2395377159118652,0.39993205666542053,0.2689199149608612,18.530488967895508,0.536151647567749,0.0,0.10461364686489105
height_scheduled_dynamic_lqr_ik,0.4,13,55,17.18,1.0,26.891990661621094,2.2395377159118652,0.39993205666542053,0.2689199149608612,18.530488967895508,0.536151647567749,0.0,0.10461364686489105
height_scheduled_dynamic_lqr_ik,0.4,14,56,17.18,1.0,26.891990661621094,2.2395377159118652,0.39993205666542053,0.2689199149608612,18.530488967895508,0.536151647567749,0.0,0.10461364686489105
height_scheduled_dynamic_lqr_ik,0.4,15,57,17.18,1.0,26.891990661621094,2.2395377159118652,0.39993205666542053,0.2689199149608612,18.530488967895508,0.536151647567749,0.0,0.10461364686489105
height_scheduled_dynamic_lqr_ik,0.4,16,58,17.18,1.0,26.891990661621094,2.2395377159118652,0.39993205666542053,0.2689199149608612,18.530488967895508,0.536151647567749,0.0,0.10461364686489105
height_scheduled_dynamic_lqr_ik,0.4,17,59,17.18,1.0,26.891990661621094,2.2395377159118652,0.39993205666542053,0.2689199149608612,18.530488967895508,0.536151647567749,0.0,0.10461364686489105
