step,time_s,torso_x,torso_y,torso_z,quat_w,quat_x,quat_y,quat_z,roll_rad,pitch_rad,yaw_rad,body_vx,body_vy,body_vz,body_wx,body_wy,body_wz,l_hip_roll_pos,l_hip_yaw_pos,l_hip_pitch_pos,l_knee_pos,l_wheel_pos,r_hip_roll_pos,r_hip_yaw_pos,r_hip_pitch_pos,r_knee_pos,r_wheel_pos,l_hip_roll_vel,l_hip_yaw_vel,l_hip_pitch_vel,l_knee_vel,l_wheel_vel,r_hip_roll_vel,r_hip_yaw_vel,r_hip_pitch_vel,r_knee_vel,r_wheel_vel,l_hip_roll_torque,l_hip_yaw_torque,l_hip_pitch_torque,l_knee_torque,l_wheel_torque,r_hip_roll_torque,r_hip_yaw_torque,r_hip_pitch_torque,r_knee_torque,r_wheel_torque,l_hip_roll_ctrl,l_hip_yaw_ctrl,l_hip_pitch_ctrl,l_knee_ctrl,l_wheel_ctrl,r_hip_roll_ctrl,r_hip_yaw_ctrl,r_hip_pitch_ctrl,r_knee_ctrl,r_wheel_ctrl
0,0.0,-0.00036500012521732645,-0.0003519088261411032,0.7079073498617233,0.9996719172938189,0.024730023330775907,-0.0032139740256104843,0.0058441501625387735,0.04942749107949892,-0.0067149415555299696,0.011526017342231168,-0.038285170925273254,-0.29419791193755407,0.2709460876328677,7.306804516676969,-0.6967806297860742,1.1379220784551436,-0.012025360787916058,0.005136823056212736,0.39112540690033937,0.5515928866394899,-0.021167299341248582,-0.013847253641543815,0.00788511116802915,0.3827959312402028,0.5618062201250087,-0.11726278394179497,-0.3298805265299407,0.7413380439715087,6.178380708273612,-4.632186898000428,0.5798583341500557,-1.6343706024617015,0.6267184515211464,5.2020873875760385,-3.9736546657669902,-7.9627874743345695,-3.2730283737182617,11.982156753540039,27.795303344726562,-30.0,-2.6028995513916016,-1.5661897659301758,-10.477571487426758,18.86266326904297,-22.376657485961914,-5.794426918029785,-3.2730283737182617,11.982156753540039,27.795303344726562,-30.0,-2.6028995513916016,-1.5661897659301758,-10.477571487426758,18.86266326904297,-22.376657485961914,-5.794426918029785
1,0.02,-0.00020366086206053194,-0.001388117592907598,0.7141790590532449,0.9992855506163764,0.036911720416141984,-0.003756649592434797,0.007197277894199711,0.07378593938064217,-0.008039345729993284,0.014107866674989903,0.03341744397540711,0.10377811959541539,0.32457259233460845,-2.784798785560994,0.3199499529291127,-0.6239686771529737,0.04937019853690508,0.01974784615002176,0.3920477662682182,0.5951394750816001,0.016453406982784323,-0.042005483024428164,0.006720703552091842,0.35053024727154963,0.46835904370546755,-0.14227556208032832,5.260354037202805,0.5203513480164838,-4.353365013719987,6.585884656804776,3.517496753518645,-1.4220539085849817,-0.41859235455160804,-5.778494518132233,-4.807785103646459,4.275511406995058,14.372989654541016,3.1929149627685547,-30.0,27.50558853149414,1.6396732330322266,-4.455726623535156,-2.851595878601074,-21.836355209350586,-2.753721237182617,6.735036849975586,14.372989654541016,3.1929149627685547,-30.0,27.50558853149414,1.6396732330322266,-4.455726623535156,-2.851595878601074,-21.836355209350586,-2.753721237182617,6.735036849975586
2,0.04,-0.00033259816555607577,-0.0013467166544033605,0.7181986676717826,0.9996097177425376,0.026609031770823563,0.0023767217576000097,0.008168403552193962,0.05326179634138774,0.0043168951192237735,0.016457811960514147,-0.026887015715666224,-0.06750875717813305,0.09379199880879747,0.20608069671450185,0.9393309367467904,0.7891371753561579,0.032296625418299044,-0.006946753754943745,0.2967378024585323,0.5412134896439948,0.06067746119766972,-0.01438559109118404,-0.005235798831302717,0.32397058699080095,0.5080673119669687,-0.1271286423732694,-4.4405987463206085,-2.3916667686269752,-4.506532619826072,-8.101847043650205,1.1299722562467136,3.017376281788492,-0.9058835577860407,1.069459825530922,5.802595852736222,-1.5114481404680307,-15.0,-12.381133079528809,8.287208557128906,-30.0,-1.0409955978393555,9.095144271850586,-0.9305496215820312,-0.21640968322753906,18.667396545410156,-2.011932373046875,-15.0,-12.381133079528809,8.287208557128906,-30.0,-1.0409955978393555,9.095144271850586,-0.9305496215820312,-0.21640968322753906,18.667396545410156,-2.011932373046875
3,0.06,0.0005692914977437025,-0.0008533698397042843,0.718894086900184,0.9998042123123526,0.008600923110482182,-0.0014012624441601055,0.017765067624041092,0.017149614701115385,-0.003107573151468753,0.035506706227590584,0.0847740848399744,0.0858358402011447,-0.029169359747196984,-3.09836545791974,-1.3767466945214577,1.0249005981692445,0.0586919568522835,0.0010867667508635951,0.18103664958482077,0.454663880417917,0.26209566196865425,0.022770060340315278,0.016011406383281246,0.23870691221700857,0.49181251803228093,-0.03966947401873787,4.7105660564958844,2.1947812558820234,-6.7517445046854405,-2.0120940997836083,17.28028059256061,1.090168252417449,2.534892326478169,-7.403436094479996,-4.374517262597987,9.088487178773024,15.0,15.0,-18.919836044311523,5.873378753662109,6.860269546508789,-1.7267818450927734,10.755496978759766,-17.420745849609375,-13.131616592407227,4.379663467407227,15.0,15.0,-18.919836044311523,5.873378753662109,6.860269546508789,-1.7267818450927734,10.755496978759766,-17.420745849609375,-13.131616592407227,4.379663467407227
4,0.08,0.0002995019686745618,-0.0019621386797516,0.7175924442552353,0.999083659640872,0.013382512114854776,-0.003390956179975171,0.04051235397114636,0.026469655539053945,-0.007860092889478514,0.08095058309461495,-0.17547161030544278,-0.12625437137617537,0.22044072709614512,2.013208673448578,-0.7774190554599902,3.0533530483220686,0.041277721344436955,0.0035004953370845237,0.1530029271595452,0.37314562654640504,0.49786224786473293,0.03339659291642151,0.018476281335373577,0.18516977604171242,0.43933518263152876,0.11958715710153843,-4.030227731869311,0.7154019395161949,2.260336443962076,-2.084138505326658,6.6177111811578495,0.46232422907384346,-0.2491233278696617,-0.6178774340370736,-1.7225194643593869,7.059718695304314,-15.0,-15.0,27.219738006591797,-26.647811889648438,-3.4213409423828125,1.9191246032714844,-15.0,3.6713485717773438,-0.06192779541015625,-0.6625461578369141,-15.0,-15.0,27.219738006591797,-26.647811889648438,-3.4213409423828125,1.9191246032714844,-15.0,3.6713485717773438,-0.06192779541015625,-0.6625461578369141
5,0.1,-0.002328532591975211,-0.0014904133353625772,0.7235618802998014,0.9985049784591937,-0.0002763995648992298,-0.001477761644357094,0.05464016669088472,-0.0007134660724049407,-0.0029209038345017566,0.10933594917559707,-0.04909092240844181,0.12212610840179372,0.4230504361749089,-3.6384253818127874,1.5804124575176213,0.19026885376015112,0.05445596947258586,-0.010543708606723103,0.14188425690297615,0.45539531538822203,0.6727106584964251,0.00605609153793391,-0.001730916835330287,0.0689403359429134,0.27656828305558045,0.3576929316025528,3.5102491025650506,-2.305773969519433,-3.095006954949431,8.10614669198736,11.569406558102262,-2.3571593527064905,-1.7487353705564255,-8.533477528373785,-10.82613741495002,15.2153220495515,13.446563720703125,-5.463293075561523,-29.107202529907227,30.0,2.924051284790039,-7.464204788208008,0.4483613967895508,-8.813722610473633,-30.0,4.397802352905273,13.446563720703125,-5.463293075561523,-29.107202529907227,30.0,2.924051284790039,-7.464204788208008,0.4483613967895508,-8.813722610473633,-30.0,4.397802352905273
6,0.12,-0.003768083632558192,-0.0016061100436353894,0.7288598290807502,0.9982771981297999,-0.00414022022125535,0.0051674434559882,0.058299157787781046,-0.007664181682360433,0.010800034606180177,0.11662563888186345,-0.08094341760684795,-0.09128198397451713,0.14457261894595308,1.8080176745511571,0.13445853632327964,0.8124800852474926,0.034263079421672754,-0.034200410805946754,0.09850370495066721,0.4170259763977483,0.8965475440686637,0.017110675936887615,-0.01710306664344285,0.09077774356496499,0.34016115781062684,0.5379685945537868,-3.7489603485744674,-0.4194960067264656,-1.0942049980491184,-7.726256946149381,10.853534282534547,2.2404494501839523,-0.17778106818989087,6.488990003054147,10.602563311766124,4.169157896435477,-14.172748565673828,-0.30321693420410156,15.192832946777344,-30.0,-0.1877298355102539,8.143566131591797,2.9131698608398438,15.557933807373047,30.0,-4.179041862487793,-14.172748565673828,-0.30321693420410156,15.192832946777344,-30.0,-0.1877298355102539,8.143566131591797,2.9131698608398438,15.557933807373047,30.0,-4.179041862487793
7,0.14,-0.004945418796246999,-0.0011813054775771622,0.7298318242069564,0.99759459670661,-0.002767871209152822,-0.0033656211848645478,0.06918115426028189,-0.005988257681858691,-0.00633212428215613,0.1384931907794808,-0.047313925152641996,0.09515902814523655,-0.02847499479260437,-1.1219199430058333,-1.6317742238416248,1.1441373281683103,0.061571260423121776,-0.00883250046133607,0.1008343221405232,0.4362689292868818,1.0687230922109128,-0.03229727804179543,0.016700468163154097,0.11674249486078497,0.3995197673450478,0.6348337090034583,4.4294876764655795,2.5542351025306296,0.297093876092112,5.939104517835753,6.8297831742501,-5.207445565170432,3.0643719234717692,-1.609324099308779,-1.0873787272213815,5.359181747041081,15.0,14.732622146606445,-8.408693313598633,23.01595687866211,-1.386397361755371,-14.93472957611084,8.794778823852539,-7.035940170288086,-9.30976676940918,0.522923469543457,15.0,14.732622146606445,-8.408693313598633,23.01595687866211,-1.386397361755371,-14.93472957611084,8.794778823852539,-7.035940170288086,-9.30976676940918,0.522923469543457
8,0.16,-0.005634887874324285,-0.002418049536952812,0.7268320282372704,0.9962651532718939,0.010799397361268868,-0.004131341339292495,0.0855689745848405,0.0208136573459381,-0.010080180248935623,0.1712540630960933,-0.0220282996656767,-0.16100771532616057,-0.25189448882824156,3.085663020613323,0.9008681095848059,2.081336094526838,0.04085600958808308,0.00394060846787668,0.12413423093054589,0.40393791670292084,1.246260683655676,-0.018182846025379895,0.019062516470448185,0.14646503669159142,0.41442804491990476,0.8444550042424283,-4.320228837513462,-0.8496814878472423,2.2718686824142926,-6.102635277705213,10.5007079602032,4.163304998934263,-1.9278398976347901,3.4149675818749494,1.6386649610449695,14.611054837410299,-15.0,-8.684839248657227,19.194324493408203,-24.872671127319336,1.5886764526367188,15.0,-15.0,6.644763946533203,4.963371276855469,4.013130187988281,-15.0,-8.684839248657227,19.194324493408203,-24.872671127319336,1.5886764526367188,15.0,-15.0,6.644763946533203,4.963371276855469,4.013130187988281
9,0.18,-0.006257955998993556,-0.0023921478617439785,0.720365744936834,0.995513555740072,0.008456567606312585,-0.0013565121741402981,0.09423060371662371,0.016582518331507236,-0.004294600658893002,0.18871256665449113,-0.04612308391757666,0.10344554857703073,-0.3908070892438229,-2.3862096019851182,-0.1865086638782548,-0.19754965067078228,0.06132712911720111,0.006750039735994154,0.12111059053474463,0.4479979165518827,1.4440118942567488,-0.010244845018177698,0.00690245388892689,0.11567977715991695,0.3482245023433847,1.1191514734779906,4.215715287026998,0.9057194600826057,-2.235386682510109,7.1260590481587025,9.42248758994897,-1.8566212052625832,0.31912884272694064,-4.441245708178181,-5.90901698452571,13.01279581600309,15.0,9.300642013549805,-26.756271362304688,30.0,-0.12896251678466797,-9.196344375610352,4.307699203491211,-5.416160583496094,-16.080734252929688,-0.42655277252197266,15.0,9.300642013549805,-26.756271362304688,30.0,-0.12896251678466797,-9.196344375610352,4.307699203491211,-5.416160583496094,-16.080734252929688,-0.42655277252197266
