step,time_s,torso_x,torso_y,torso_z,quat_w,quat_x,quat_y,quat_z,roll_rad,pitch_rad,yaw_rad,body_vx,body_vy,body_vz,body_wx,body_wy,body_wz,l_hip_roll_pos,l_hip_yaw_pos,l_hip_pitch_pos,l_knee_pos,l_wheel_pos,r_hip_roll_pos,r_hip_yaw_pos,r_hip_pitch_pos,r_knee_pos,r_wheel_pos,l_hip_roll_vel,l_hip_yaw_vel,l_hip_pitch_vel,l_knee_vel,l_wheel_vel,r_hip_roll_vel,r_hip_yaw_vel,r_hip_pitch_vel,r_knee_vel,r_wheel_vel,l_hip_roll_torque,l_hip_yaw_torque,l_hip_pitch_torque,l_knee_torque,l_wheel_torque,r_hip_roll_torque,r_hip_yaw_torque,r_hip_pitch_torque,r_knee_torque,r_wheel_torque,l_hip_roll_ctrl,l_hip_yaw_ctrl,l_hip_pitch_ctrl,l_knee_ctrl,l_wheel_ctrl,r_hip_roll_ctrl,r_hip_yaw_ctrl,r_hip_pitch_ctrl,r_knee_ctrl,r_wheel_ctrl
0,0.0,0.00033758008305756905,0.0028619320847191217,0.7040422615709889,0.99990499754236,-0.01370665598252915,0.0014132652294100254,0.00035518020919093473,-0.02741324724944066,0.0028360023989751956,0.0006715534028694069,0.019731823978403513,-0.015449080207631341,-0.03615596013388326,0.651693634718099,0.09454933754117863,0.1656170247479159,-0.008822596139887959,-0.004480506707984898,0.32983017400947845,0.6111510185668171,-0.05215548565805156,0.0016140610791740687,-0.0009875548617915416,0.330321719621791,0.6090632260575262,-0.03722834781317873,-0.06455265099790337,-0.08431758364000937,1.0125260632722788,0.7109951973960605,-2.055122281226518,-0.37650589346096436,-0.06362967925440802,0.8192823361077171,0.22458867622232595,-0.6239732244901403,-0.3387489318847656,-0.33208274841308594,3.963756561279297,-1.2075214385986328,-1.1943130493164062,-0.7194318771362305,2.274190902709961,2.109405517578125,-3.338855743408203,-0.41957759857177734,-0.3387489318847656,-0.33208274841308594,3.963756561279297,-1.2075214385986328,-1.1943130493164062,-0.7194318771362305,2.274190902709961,2.109405517578125,-3.338855743408203,-0.41957759857177734
1,0.02,0.0009922938991862998,0.0027380945407664715,0.7033855068928548,0.9999573223801654,-0.009043282530494275,0.0016544368340515195,0.0009139464564336319,-0.018083854642570934,0.0033252687334381923,0.0017979027319775297,0.042885618594213214,1.210928298134642e-05,-0.03180855235997199,0.35403870262454945,-0.020662721146911457,-0.014535091910271442,-0.0018242880046619387,-0.003834125048547668,0.34317353943122675,0.6224791058721052,-0.10142416844901275,0.0008172907411767901,-0.00017513589569535007,0.3415376873824847,0.6153323928948812,-0.07062309990905245,0.5967298400010697,0.10919294263386536,0.45915270662084157,0.4912041521566417,-2.795675486171073,0.15016115074691092,0.10797951138578278,0.3954335997402062,0.38454192342249927,-2.5010943040458073,1.5611610412597656,-0.37041759490966797,0.2435626983642578,-0.8318767547607422,-0.3852090835571289,0.606806755065918,3.9867324829101562,0.828155517578125,-3.4438629150390625,-1.0336952209472656,1.5611610412597656,-0.37041759490966797,0.2435626983642578,-0.8318767547607422,-0.3852090835571289,0.606806755065918,3.9867324829101562,0.828155517578125,-3.4438629150390625,-1.0336952209472656
2,0.04,0.0018390311724949969,0.002975554094306301,0.702464571905483,0.9999633292100935,-0.00841606579699434,0.0014595769584447472,-0.0006162034314553704,-0.016834179441688153,0.0029086789533985056,-0.0012569351090727433,0.0433537630535925,0.020002099749748852,-0.05866194684734609,-0.12480464551362887,-0.008093990049658,-0.2522284410345538,-0.0007446370596524797,-0.002155552532884865,0.3431363962583713,0.6358816826998401,-0.18528570218902998,0.0017917016382959874,0.001857682105798647,0.34610352307074527,0.6270406124919843,-0.11775784215290551,-0.22960820224386103,0.06082372919570328,-0.3210554942550445,0.8137614866695494,-5.262114404393082,-0.01678069270834924,0.09185125766087612,0.1368247204670899,0.7274755576530872,-2.2319741567190885,-0.9979887008666992,-0.7685222625732422,-2.1649646759033203,0.6047744750976562,-1.097346305847168,-0.27086544036865234,2.928812026977539,1.0525245666503906,-2.086658477783203,0.0008869171142578125,-0.9979887008666992,-0.7685222625732422,-2.1649646759033203,0.6047744750976562,-1.097346305847168,-0.27086544036865234,2.928812026977539,1.0525245666503906,-2.086658477783203,0.0008869171142578125
3,0.06,0.0029874412877391164,0.003516975394609709,0.7012571805651413,0.9999513036564825,-0.009637987432775644,0.0021084442892143635,-0.00023232870117129975,-0.01927738085278684,0.004212217325229127,-0.0005052815983929452,0.06881421332179156,0.03333845481415211,-0.061227118356425865,-0.13761823453725525,0.11227022343982632,0.2604917584131331,-0.008298682382842506,-0.0019743053301529284,0.3407791798077665,0.6540835650874711,-0.28064133176224276,-0.0035666962238276295,0.0025322068929510945,0.34898308552076945,0.6391288207295754,-0.13690701247210454,-0.46747857163815076,-0.02341101162269333,0.009138575561187648,0.964137114269456,-4.375511159917003,-0.41191094459915706,-0.0025853031476926434,0.14932199516949504,0.5297032565157301,0.05042486789687009,-1.0532121658325195,-0.027019500732421875,2.8576278686523438,-1.2345848083496094,0.07229423522949219,-1.017822265625,2.955364227294922,-1.8189945220947266,-1.9507732391357422,1.2521171569824219,-1.0532121658325195,-0.027019500732421875,2.8576278686523438,-1.2345848083496094,0.07229423522949219,-1.017822265625,2.955364227294922,-1.8189945220947266,-1.9507732391357422,1.2521171569824219
4,0.08,0.004236903795261578,0.004137516484256648,0.7003348146573553,0.9999642395672318,-0.008349637147921175,0.0012782621056544204,0.00041132981249115865,-0.01669845642200675,0.00256330450530544,0.0008012868749775932,0.05714800872549579,0.030081395613257976,-0.03443583640298594,0.30158359428056647,-0.21962335151166082,-0.07717393603008299,-0.004882106777621682,0.00187349855932253,0.34667929756403554,0.6649986322945113,-0.3329974189968388,-0.006686422254316211,0.006761834039066794,0.359135979043877,0.6505391075448774,-0.14334134329360243,0.5377120478515239,0.345084056078108,0.49776009464585463,0.2697787067608908,-1.2265890575033143,-0.00372829790658636,0.3592109755306471,0.7193559592906945,0.5757711538155326,-0.6147070102578656,1.8780975341796875,-0.55767822265625,1.5529918670654297,-3.3241729736328125,1.3848419189453125,0.4913291931152344,3.436494827270508,3.187763214111328,-3.6822032928466797,-0.6025514602661133,1.8780975341796875,-0.55767822265625,1.5529918670654297,-3.3241729736328125,1.3848419189453125,0.4913291931152344,3.436494827270508,3.187763214111328,-3.6822032928466797,-0.6025514602661133
5,0.1,0.005456273345750388,0.00481982973449944,0.6989929482090965,0.999976208003999,-0.006855527572844008,0.00019031366087253167,-0.0007409104876677921,-0.01371144151336574,0.0003704596097805808,-0.001484395767942669,0.06386418398158276,0.036440959092890746,-0.09144704173713798,0.054341467712502395,-0.0315782430029606,-0.15234058142627124,0.00010558375062001807,0.006241847041341751,0.35392832525043566,0.6803151452920931,-0.3939426596005793,-0.005425120157812694,0.011483797071777112,0.3698741864135942,0.6677164594965296,-0.188473734225732,0.08913006623589025,0.13224678904293882,0.25404407020835956,1.100156861827821,-4.48572197269694,0.09999242125290735,0.15333744926249487,0.41116857303158183,1.0613002776079639,-3.56029651450101,-0.26097583770751953,-1.811213493347168,-0.11683082580566406,0.7653636932373047,-1.4977970123291016,0.2552518844604492,2.6260223388671875,1.1299114227294922,-1.297250747680664,-1.499612808227539,-0.26097583770751953,-1.811213493347168,-0.11683082580566406,0.7653636932373047,-1.4977970123291016,0.2552518844604492,2.6260223388671875,1.1299114227294922,-1.297250747680664,-1.499612808227539
6,0.12,0.006944986006680401,0.005727893719470716,0.6977359196308748,0.9999660619723028,-0.008027584657446546,0.0009429701825028981,-0.00159486532543465,-0.01605835019351497,0.0018602716000208446,-0.0032047729746700116,0.08364535769812242,0.0517384270397789,-0.044359667855070097,-0.22191568486370022,0.15084307037597394,-0.040699171578194374,-0.001647739931130696,0.006847239883954231,0.35192100214966776,0.6979295497489919,-0.4890038809020312,-0.011465987457090836,0.012469620843136776,0.37100947139745943,0.6792764876837109,-0.23711003220531965,-0.18754043303490772,-0.04092610227221531,-0.31898917036313706,0.7454406769560019,-4.977437911215186,-0.5401017423500735,-0.020781015349003163,-0.13376912400908525,0.28234576483157514,-1.5512699394149838,-0.5704841613769531,0.4855499267578125,-0.10807228088378906,-1.4880409240722656,-0.41654396057128906,-1.4546175003051758,2.1063194274902344,-0.6234569549560547,-4.747348785400391,0.8201532363891602,-0.5704841613769531,0.4855499267578125,-0.10807228088378906,-1.4880409240722656,-0.41654396057128906,-1.4546175003051758,2.1063194274902344,-0.6234569549560547,-4.747348785400391,0.8201532363891602
7,0.14,0.008762981409432513,0.0066734645156790555,0.6963571549557663,0.9999705687206145,-0.007516599602424019,0.001489814838500862,0.00037798774315413083,-0.015032263604256132,0.002985228781582349,0.0007335598881164071,0.09594754131402713,0.04573589969548082,-0.08401286969472027,0.20665535454445694,-0.01844261906713905,0.3881279642590262,-0.004011915257552209,0.008518977852091327,0.35871031746021714,0.7165262252832323,-0.5632087108580763,-0.015415136506411718,0.014529932693886085,0.3769404735785843,0.6920082751771143,-0.27020990141082535,-0.09007449021007219,0.17576953337263546,0.7627840466416975,1.0340436241172777,-2.7059124416994007,0.009269967724393077,0.19143877857757352,0.5323346593013033,0.8490758385850229,-1.735412795583715,-0.18295669555664062,-0.9684009552001953,5.025840759277344,-1.9674358367919922,0.7289676666259766,0.5676107406616211,3.8325767517089844,-0.39382171630859375,-0.6285934448242188,0.06850910186767578,-0.18295669555664062,-0.9684009552001953,5.025840759277344,-1.9674358367919922,0.7289676666259766,0.5676107406616211,3.8325767517089844,-0.39382171630859375,-0.6285934448242188,0.06850910186767578
8,0.16,0.0103449035500329,0.007653741489502626,0.6953541308729285,0.9999841691805524,-0.005621788748553787,-0.00023212617832452686,5.474472541312e-05,-0.011243663028234633,-0.00046362949720078235,0.00011209765847620461,0.06616523344980663,0.05057608488241766,-0.02754629586002972,0.19659150560909283,-0.27893508406656803,-0.35374686221634916,0.0039948828074443865,0.014955412026281712,0.36701858030079126,0.7256346165705061,-0.6010991214821126,-0.01596543532804218,0.02129314165836497,0.3861498999726894,0.705512180459689,-0.32256706325655227,0.6938197370408644,0.42565223006444936,0.21718282971946115,0.09403828620234132,-1.254286137869924,-0.05425255896040209,0.44051362012841777,0.4251867141424263,0.5585032122123033,-3.3199201131184224,2.0649871826171875,-1.0034427642822266,-1.6583175659179688,-3.6915626525878906,0.8445043563842773,-0.00543212890625,2.3457603454589844,4.096412658691406,-4.927494049072266,-1.277043342590332,2.0649871826171875,-1.0034427642822266,-1.6583175659179688,-3.6915626525878906,0.8445043563842773,-0.00543212890625,2.3457603454589844,4.096412658691406,-4.927494049072266,-1.277043342590332
9,0.18,0.011978928227407346,0.008672740626821848,0.6938437427630424,0.9999900052160827,-0.004360342867464201,-0.00015257890290421383,-0.0009765232697627196,-0.008720411533220764,-0.0003136707135141845,-0.0019516977616412755,0.09530755400620457,0.050720313525677255,-0.11201295289149843,0.0813029485055846,0.21691973399512351,0.08303038057770681,0.004128959647109526,0.01662606643548251,0.37475138645594946,0.7436146270813827,-0.6850458073793784,-0.01847540769026695,0.024025952798666154,0.3923476021706431,0.7203017580498429,-0.3985032333327345,-0.3731730935992366,-0.14845020559107341,0.43958923274001127,1.4066862275735375,-6.482704689217003,-0.16439652184976164,-0.08116044572170486,0.24017353024252638,0.8810889538608564,-4.190520983551696,-1.7809858322143555,-2.099665641784668,2.3196182250976562,1.2974624633789062,-2.5595550537109375,-0.35535621643066406,2.168581008911133,-0.9663257598876953,-0.8791923522949219,-0.31192684173583984,-1.7809858322143555,-2.099665641784668,2.3196182250976562,1.2974624633789062,-2.5595550537109375,-0.35535621643066406,2.168581008911133,-0.9663257598876953,-0.8791923522949219,-0.31192684173583984
