step,time_s,torso_x,torso_y,torso_z,quat_w,quat_x,quat_y,quat_z,roll_rad,pitch_rad,yaw_rad,body_vx,body_vy,body_vz,body_wx,body_wy,body_wz,l_hip_roll_pos,l_hip_yaw_pos,l_hip_pitch_pos,l_knee_pos,l_wheel_pos,r_hip_roll_pos,r_hip_yaw_pos,r_hip_pitch_pos,r_knee_pos,r_wheel_pos,l_hip_roll_vel,l_hip_yaw_vel,l_hip_pitch_vel,l_knee_vel,l_wheel_vel,r_hip_roll_vel,r_hip_yaw_vel,r_hip_pitch_vel,r_knee_vel,r_wheel_vel,l_hip_roll_torque,l_hip_yaw_torque,l_hip_pitch_torque,l_knee_torque,l_wheel_torque,r_hip_roll_torque,r_hip_yaw_torque,r_hip_pitch_torque,r_knee_torque,r_wheel_torque,l_hip_roll_ctrl,l_hip_yaw_ctrl,l_hip_pitch_ctrl,l_knee_ctrl,l_wheel_ctrl,r_hip_roll_ctrl,r_hip_yaw_ctrl,r_hip_pitch_ctrl,r_knee_ctrl,r_wheel_ctrl
0,0.0,-0.001445244098944607,-0.001575844730240682,0.7060967787514875,0.9993349582328174,0.03609517559073363,-0.004929464975777868,0.0015747786956105713,0.07219309161444908,-0.0099662221610811,0.0027917452672087677,-0.13423445560922811,-0.40154783955366913,0.1170478107026805,9.248359480029368,-1.018950839088425,0.3337417911411703,-0.03980456910780701,0.0028796111823422925,0.40140756638883485,0.5779086625570671,-0.29908873122454005,-0.031097990345998625,0.006472846930504875,0.4209352206014794,0.5892027674263854,-0.3401761151846946,-2.615158459130455,0.3911758018413542,6.821675316957754,-2.448053950875643,-24.37860214780431,-3.0241452801957207,0.38870627928957685,8.334432330863374,-1.6529298887000898,-27.93575383354778,-8.736652374267578,-1.2263412475585938,30.0,-30.0,-14.877257347106934,-4.065195083618164,-2.9678897857666016,30.0,-17.871925354003906,-15.0,-8.736652374267578,-1.2263412475585938,30.0,-30.0,-14.877257347106934,-4.065195083618164,-2.9678897857666016,30.0,-17.871925354003906,-15.0
1,0.02,-0.004248842284769115,-0.004599250930725659,0.7084710560709018,0.9982792141096073,0.055180380600539244,-0.01686981824903706,0.010447272645466474,0.11010740573418443,-0.034841595590494684,0.0190095054384405,-0.13718701036004702,0.002041334651149567,0.09619502384522143,-2.8362685211542575,-1.0621386484425819,1.353348673011117,-0.11670302205190697,0.014907112326968893,0.3730192093825756,0.598527450707762,-0.3962796041300644,-0.11838612861920293,0.026884303175623722,0.4302982702853037,0.6868305053064409,-0.492131189441393,-4.370444112981382,0.965045967557568,-6.844582417127308,3.6186185632919616,11.510140892052748,-5.319919046687986,1.7240770978880808,-4.759467983547451,8.928448008488893,8.80210693094934,-4.893582344055176,-1.5247611999511719,-30.0,17.518287658691406,15.0,-13.812843322753906,7.983238220214844,-30.0,30.0,15.0,-4.893582344055176,-1.5247611999511719,-30.0,17.518287658691406,15.0,-13.812843322753906,7.983238220214844,-30.0,30.0,15.0
2,0.04,-0.00664095265076764,-0.006315834710659825,0.7099784424588396,0.9991193677721757,0.02839395364570386,-0.025379492887124495,0.017611180530726543,0.055947979698961973,-0.051737466283892565,0.0338017521823397,-0.11281317063648864,-0.140687192030178,0.012639320177418742,-2.399578088178595,-0.5680550406089279,0.3698094767160634,-0.23516178582983419,0.03644368394557656,0.17450919640226364,0.531021734074432,-0.03539604623239823,-0.15598714076957293,0.07072353448235819,0.2506725665464163,0.6337488179234162,-0.31189644813398765,-6.820089256049929,1.3988348683660048,-11.420526811900395,-7.329228263385444,23.283416078162425,0.07132335632142228,2.1938024172709203,-10.987346429131428,-9.265657564686979,9.14585225538174,-12.502182960510254,-0.4571819305419922,-21.599159240722656,-17.31374168395996,5.127359390258789,5.258090972900391,4.974279403686523,-12.75303840637207,-30.0,0.2111797332763672,-12.502182960510254,-0.4571819305419922,-21.599159240722656,-17.31374168395996,5.127359390258789,5.258090972900391,4.974279403686523,-12.75303840637207,-30.0,0.2111797332763672
3,0.06,-0.009684709039682502,-0.009927331647293017,0.7044917510753067,0.9982596644664855,0.04724355735005052,-0.021658806473156354,0.02786726915809293,0.09334918586760535,-0.045891429996982376,0.05367331181727927,-0.1712265877642257,-0.20850999486103827,-0.4569096901448453,4.64203887032833,0.9449446462191644,1.4705954029232273,-0.3622618706373221,0.012248882185177928,0.11212846781997445,0.4931849342153736,0.6224662599061356,-0.24708434237695953,0.06973547962533339,0.20629329246800568,0.5972593186992396,0.26008848603171364,-6.087714137241928,-3.293068589810368,1.6508539270735942,0.8607668151268794,40.6425777963876,-7.067379603867827,-1.5911488911153253,2.7336040305219425,2.2279470321655905,44.27656228120934,-9.016849517822266,-14.019570350646973,19.377342224121094,1.3544540405273438,7.776639938354492,-15.0,-8.84502124786377,10.703445434570312,11.905643463134766,15.0,-9.016849517822266,-14.019570350646973,19.377342224121094,1.3544540405273438,7.776639938354492,-15.0,-8.84502124786377,10.703445434570312,11.905643463134766,15.0
4,0.08,-0.011506103681979466,-0.012239006758264922,0.6952621086021831,0.9979598487691952,0.046230132613075466,-0.02216447775688341,0.03804800926337854,0.09081325049717844,-0.047774618272032755,0.07404348126014908,-0.04770973632525044,-0.049901642572818004,-0.5090511972870673,-3.1218295437261636,-0.6568211106451032,0.6570198992490047,-0.4059964628368092,0.02166138814932614,0.013142185951688437,0.47697617322500613,1.5068497658998843,-0.3329459117815309,0.1037677722184039,0.08436969095360144,0.4976015686693252,0.7283254708385228,0.12630314870159703,3.059599576660204,-8.900260715402151,-1.4388126352351698,47.094965194149516,-2.866587687324022,4.1603756436093615,-11.124872715562002,-8.903959389665843,6.5986285070698365,6.702239990234375,15.0,-28.0286922454834,2.1868820190429688,3.540294647216797,-2.87459659576416,15.0,-26.868715286254883,-19.430126190185547,-15.0,6.702239990234375,15.0,-28.0286922454834,2.1868820190429688,3.540294647216797,-2.87459659576416,15.0,-26.868715286254883,-19.430126190185547,-15.0
5,0.1,-0.011284281609136982,-0.016924205612670738,0.6887278105745505,0.9970208157767128,0.06456678761417735,-0.006942642456814402,0.04162238052827048,0.12854834537850024,-0.019219948205827384,0.08220796217243499,0.12463595570559265,-0.3697812041553278,-0.07807936794920509,4.984291438837463,3.409723588943549,0.3991317545497343,-0.47872815094373716,0.005030739718677327,-0.11291970872462287,0.31522212153629214,2.680329189266912,-0.4243976210045698,0.08619778601662326,0.08229478127421194,0.4371326965094539,1.0612895030496383,-6.036098980224538,-3.7173229423998713,-4.8391527785558335,-11.981172105235798,67.97364169579375,-5.3596026346377466,-4.885666114690579,6.441826160392196,0.22067376662003757,23.095624627657553,-15.0,-6.473842620849609,6.125362396240234,-30.0,9.636833190917969,-6.750853538513184,-12.555375099182129,30.0,-8.28201675415039,15.0,-15.0,-6.473842620849609,6.125362396240234,-30.0,9.636833190917969,-6.750853538513184,-12.555375099182129,30.0,-8.28201675415039,15.0
6,0.12,-0.006943644313275064,-0.02101120143003354,0.6858339201195562,0.994650887148089,0.06951177607881683,0.016251187770291574,0.07465671153983204,0.14120914488157796,0.02195123828518063,0.1513879567905164,0.26569439144506324,-0.10367162232309729,-0.21703951312104802,-2.3704001483968566,1.8768643854467106,5.11413406398479,-0.5847013927434856,-0.01326256333704711,-0.20628467269083384,0.2230677449562101,4.046171265334843,-0.5264009229577165,0.06488411281470449,0.11543447401826644,0.5439912695595919,1.8755129609575854,-4.759735363344874,1.053161700654159,-4.5803311544848615,-0.4699238874676258,68.57278082913591,-5.145620273551568,2.009903021294921,-1.8861734152494418,8.640130705749899,56.06591573077814,-4.313521385192871,5.896633148193359,1.2349491119384766,3.879791259765625,1.6606731414794922,-11.098798751831055,15.0,-30.0,30.0,15.0,-4.313521385192871,5.896633148193359,1.2349491119384766,3.879791259765625,1.6606731414794922,-11.098798751831055,15.0,-30.0,30.0,15.0
7,0.14,-0.007680154982777637,-0.0265361226285346,0.6904784641322316,0.9928479109147661,0.05754184474241377,0.0017602592298529458,0.10458902133239156,0.11488554601693164,-0.008541254907849552,0.20941952568350536,-0.2023245829450019,-0.37054742926033885,0.4715823786818889,-0.7560364618506075,-2.923360024224455,0.9616045164495584,-0.7269395169735948,0.05491680925955694,-0.15623770925784208,0.26875610199589073,5.065341647503714,-0.5941060684217767,0.12936612050833676,0.08295937488416025,0.5088602392223156,2.62198970410356,-5.758580237157377,4.252441787508252,6.607168519364475,3.509430152034188,40.924242820606004,-2.3193569908439997,3.675083610458047,-0.7599559391613966,-7.6798202070408665,22.201510782134758,-12.642712593078613,15.0,15.320453643798828,7.279590606689453,1.31536865234375,0.07102108001708984,-4.369071960449219,14.06393051147461,-30.0,-13.243486404418945,-12.642712593078613,15.0,15.320453643798828,7.279590606689453,1.31536865234375,0.07102108001708984,-4.369071960449219,14.06393051147461,-30.0,-13.243486404418945
8,0.16,-0.011193431910928805,-0.030677400962138914,0.6977941123442191,0.9932015359092091,0.020886597445183303,0.00976967780972658,0.11410088742093208,0.0437372883075093,0.01464068243627368,0.2290811777112958,-0.1590391486230579,-0.09986919598515537,0.2655335549756788,-5.21431495634364,4.263716167482174,1.191430790980648,-0.7570324867061453,0.07774573656128815,-0.14300533338752722,0.4264997186234305,6.255110335003078,-0.671263169601879,0.14711904164164752,-0.00645198681541586,0.4906660894009721,3.4467992465401207,0.4049073494010999,-1.1449193566461022,-3.5183210078906377,10.742061032505857,74.44957574585202,-4.913279527570369,-1.0390485701835996,-7.2646883218700475,3.2845824754916806,56.58964790563124,0.6234292984008789,-15.0,-30.0,30.0,15.0,-15.0,-15.0,-30.0,22.030948638916016,15.0,0.6234292984008789,-15.0,-30.0,30.0,15.0,-15.0,-15.0,-30.0,22.030948638916016,15.0
9,0.18,-0.015076087571744065,-0.037656071613375565,0.7010907932268506,0.9932771232075748,0.024805455598797196,0.024482521807717084,0.1103895466561718,0.05476097790719651,0.04317274192293796,0.2225475756260855,-0.21731160296982735,-0.5203496889056031,0.07893228240407396,4.393805897046648,-0.7137917002026153,-1.418624545469623,-0.7419495753778172,0.028816822920271008,-0.12113771231884887,0.42794841140729584,7.313672753004221,-0.730781159559772,0.0862779900525047,-0.024042685185854038,0.4233030125962886,4.353125787797819,0.8229683267269541,-2.865182058605887,4.663053739550309,-6.304809228565097,35.56383685428441,-0.7780134719169749,-4.6354627943142575,3.407674641514185,-7.6245954063551675,36.21487471637255,-15.0,3.9582881927490234,30.0,-30.0,-15.0,-1.1369867324829102,-10.491962432861328,30.0,-30.0,-7.544004440307617,-15.0,3.9582881927490234,30.0,-30.0,-15.0,-1.1369867324829102,-10.491962432861328,30.0,-30.0,-7.544004440307617
