time,height_cmd,height_actual,height_error,height_rate,pitch,pitch_rate,roll,roll_rate,yaw,yaw_rate,com_y,wheel_contact_y,com_y_error,com_y_error_rate,base_action_0,base_action_1,base_action_2,base_action_3,base_action_4,base_action_5,base_action_6,base_action_7,base_action_8,base_action_9,raw_wheel_cmd_l,raw_wheel_cmd_r,filtered_wheel_cmd_l,filtered_wheel_cmd_r,hip_pitch_target_l,hip_pitch_target_r,knee_target_l,knee_target_r,hip_pitch_actual_l,hip_pitch_actual_r,knee_actual_l,knee_actual_r,wheel_vel_actual_l,wheel_vel_actual_r,vmc_height_correction,vmc_com_correction,pitch_ref_from_com,roll_correction_l,roll_correction_r,yaw_correction_diff,action_saturation_rate,action_rate,fell
0.0,0.65,0.0,0.65,0.0,-0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.016916565832686945,0.016916565832686945,0.0,0.0,0.0,0.04017629840824303,0.20494034408498826,-0.0025882346449991283,-0.0,0.0,0.04017629840824303,0.20494034408498826,-0.0025882346449991283,0.0,0.0,0.0,0.0,0.04017629840824303,0.04017629840824303,0.20494034408498826,0.20494034408498826,0.22837327420711517,0.35831665992736816,0.4121180474758148,0.5950289964675903,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,14.76844310760498,False
0.02,0.65,-0.0012941173044964671,0.6512941173044965,-0.11473578959703445,0.028865156695246696,-1.8780938386917114,-0.039641328155994415,2.9751555919647217,0.0,0.6204687356948853,0.0,-0.03425102912562336,0.03425102912562336,0.06598812341690063,-0.4285714626312256,0.0,-0.056121833661978864,0.06592397173111511,0.08257218939770714,0.4285714626312256,0.0,-0.056121833661978864,0.06592397173111511,0.06813923758973137,0.0,0.0,0.0,0.0,-0.056121833661978864,-0.056121833661978864,0.06592397173111511,0.06592397173111511,0.40293240547180176,0.47589924931526184,0.6594362258911133,0.7737511396408081,-2.144329786300659,-0.39447835087776184,0.0,0.0,0.0,0.0,0.0,0.0,0.0,33.04540252685547,False
0.04,0.65,0.0334225632250309,0.6165774367749691,0.23737211525440216,-0.012555643916130066,-0.6132305860519409,-0.06260628253221512,-5.015838623046875,0.0,0.21685367822647095,0.0,-0.013969606035398624,0.013969606035398624,0.19661368429660797,-0.3968818485736847,0.0,-0.056121833661978864,0.06592397173111511,0.07283464881382498,0.3968818485736847,0.0,-0.056121833661978864,0.06592397173111511,0.06556538414932403,0.0,0.0,0.0,0.0,-0.056121833661978864,-0.056121833661978864,0.06592397173111511,0.06592397173111511,0.38531234860420227,0.42644184827804565,0.678727924823761,0.7873286604881287,26.32585906982422,9.933226585388184,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.2966866493225098,False
0.06,0.65,0.049493975937366486,0.6005060240626335,-0.49185463786125183,-0.015483275055885315,-0.7245537042617798,-0.0768052339553833,2.676457643508911,0.0,-0.4093368649482727,0.0,-0.015396091795941376,0.015396091795941376,0.06268458068370819,-0.4285714626312256,0.0,-0.056121833661978864,0.06592397173111511,0.07860877808911657,0.4285714626312256,0.0,-0.056121833661978864,0.06592397173111511,0.08450413427112555,0.0,0.0,0.0,0.0,-0.056121833661978864,-0.056121833661978864,0.06592397173111511,0.06592397173111511,0.4564688205718994,0.4778490364551544,0.7891917824745178,0.9015328288078308,-10.782613754272461,-26.377769470214844,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.449734687805176,False
0.08,0.65,0.06699905544519424,0.5830009445548058,-0.12839791178703308,-0.057661596685647964,-0.5942395925521851,-0.08950049430131912,-4.9946794509887695,0.0,-0.1368587762117386,0.0,0.004882038484976106,-0.004882038484976106,0.15996262431144714,-0.4285714626312256,0.0,-0.056121833661978864,0.06592397173111511,0.08817173989095692,0.4285714626312256,0.0,-0.056121833661978864,0.06592397173111511,0.09047827177287046,0.0,0.0,0.0,0.0,-0.056121833661978864,-0.056121833661978864,0.06592397173111511,0.06592397173111511,0.41970452666282654,0.4190961420536041,0.794345498085022,0.8822774291038513,25.557544708251953,10.748124122619629,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.5637831091880798,False
0.1,0.65,0.07873865962028503,0.571261340379715,-0.8913164138793945,-0.05628979206085205,-0.70297771692276,-0.10481838136911392,2.84602427482605,0.0,-0.9504390358924866,0.0,0.0018823464331097078,-0.0018823464331097078,0.051183439791202545,-0.4285714626312256,0.0,-0.056121833661978864,0.06592397173111511,0.09738524530498034,0.4285714626312256,0.0,-0.056121833661978864,0.06592397173111511,0.11867289144960887,0.0,0.0,0.0,0.0,-0.056121833661978864,-0.056121833661978864,0.06592397173111511,0.06592397173111511,0.48640209436416626,0.468508780002594,0.9111164808273315,0.967974841594696,-11.496070861816406,-25.61220932006836,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.4830924272537231,False
0.12,0.65,0.09870577603578568,0.5512942239642143,-0.0532919205725193,-0.09985081851482391,0.8859007954597473,-0.11139757931232452,-5.9965314865112305,0.0,0.8837957382202148,0.0,0.02197288389778329,-0.02197288389778329,0.2293136715888977,0.14145608246326447,0.0,-0.056121833661978864,0.06592397173111511,0.04752133362604862,-0.14145608246326447,0.0,-0.056121833661978864,0.06592397173111511,0.03424155846847778,0.0,0.0,0.0,0.0,-0.056121833661978864,-0.056121833661978864,0.06592397173111511,0.06592397173111511,0.42791053652763367,0.43165338039398193,0.8796777725219727,0.9869524836540222,24.932668685913086,8.644832611083984,0.0,0.0,0.0,0.0,0.0,0.0,0.0,40.604122161865234,False
0.14,0.65,0.06647366285324097,0.583526337146759,-0.7111072540283203,-0.1111375093460083,0.6993629932403564,-0.09333118796348572,2.732968330383301,0.0,0.11281392723321915,0.0,0.017911075759834666,-0.017911075759834666,0.1253940612077713,0.10002180933952332,0.0,-0.056121833661978864,0.06592397173111511,0.013017750541351032,-0.10002180933952332,0.0,-0.056121833661978864,0.06592397173111511,0.014289411330267083,0.0,0.0,0.0,0.0,-0.056121833661978864,-0.056121833661978864,0.06592397173111511,0.06592397173111511,0.4682145118713379,0.5031036734580994,0.953011691570282,1.0923410654067993,-12.102872848510742,-27.129701614379883,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.543368339538574,False
0.16,0.65,0.0403815358877182,0.6096184641122818,-0.05228494107723236,-0.16351282596588135,1.0923171043395996,-0.08050216734409332,-6.433767795562744,0.0,1.6667996644973755,0.0,0.03473115356225175,-0.03473115356225175,0.34685397148132324,0.2958175241947174,0.0,-0.056121833661978864,0.06592397173111511,-0.011475937615964181,-0.2958175241947174,0.0,-0.056121833661978864,0.06592397173111511,-0.04299827868852354,0.0,0.0,0.0,0.0,-0.056121833661978864,-0.056121833661978864,0.06592397173111511,0.06592397173111511,0.41140562295913696,0.4711049795150757,0.9202903509140015,1.0795536041259766,24.324777603149414,8.462063789367676,0.0,0.0,0.0,0.0,0.0,0.0,0.0,14.190996170043945,False
0.18,0.65,-0.0013083722442388535,0.6513083722442389,-0.6662267446517944,-0.1826452612876892,1.0205641984939575,-0.04966544732451439,2.5539889335632324,0.0,1.196057915687561,0.0,0.029478067130312847,-0.029478067130312847,0.2281828373670578,0.33100247383117676,0.0,-0.056121833661978864,0.06592397173111511,-0.025760039289057776,-0.33100247383117676,0.0,-0.056121833661978864,0.06592397173111511,-0.05207986717349343,0.0,0.0,0.0,0.0,-0.056121833661978864,-0.056121833661978864,0.06592397173111511,0.06592397173111511,0.4571808874607086,0.5353166460990906,0.9999333620071411,1.1581754684448242,-12.677815437316895,-26.781259536743164,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.6279611587524414,False
