time,height_cmd,height_actual,height_error,height_rate,pitch,pitch_rate,roll,roll_rate,yaw,yaw_rate,com_y,wheel_contact_y,com_y_error,com_y_error_rate,base_action_0,base_action_1,base_action_2,base_action_3,base_action_4,base_action_5,base_action_6,base_action_7,base_action_8,base_action_9,raw_wheel_cmd_l,raw_wheel_cmd_r,filtered_wheel_cmd_l,filtered_wheel_cmd_r,hip_pitch_target_l,hip_pitch_target_r,knee_target_l,knee_target_r,hip_pitch_actual_l,hip_pitch_actual_r,knee_actual_l,knee_actual_r,wheel_vel_actual_l,wheel_vel_actual_r,vmc_height_correction,vmc_com_correction,pitch_ref_from_com,roll_correction_l,roll_correction_r,yaw_correction_diff,action_saturation_rate,action_rate,fell
0.0,0.6,0.0,0.6,0.0,-0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.06629863323367702,0.06629863323367702,0.0,0.0,0.0,0.7476501634585292,-0.8513483621020429,-0.010740378299332812,-0.0,0.0,0.7476501634585292,-0.8513483621020429,-0.010740378299332812,-0.7160252199555207,-0.7160252199555207,-0.21480756598665623,-0.21480756598665623,0.7476501634585292,0.7476501634585292,-0.8513483621020429,-0.8513483621020429,0.3665297329425812,0.365729957818985,0.4192410409450531,0.5132476091384888,0.0,0.0,-0.0040816326530613845,0.1988958825262227,0.06629863323367702,0.0,-0.0,0.0,0.0,80.12147521972656,False
0.02,0.6,-0.005370188970118761,0.6053701889701187,-0.1692579686641693,0.08139624446630478,0.36075347661972046,0.01306929998099804,6.897228717803955,0.0,0.5211880803108215,0.0,-0.12572365650004255,0.12572365650004255,-0.1430983990430832,1.0,0.0,0.8989039489758581,-0.7822780720796761,-0.04888250671875685,-1.0,0.0,0.8989039489758581,-0.7822780720796761,-0.06596854471218794,-3.3271507270626275,-3.3271507270626275,-1.1485105143094478,-1.1485105143094478,0.8989039489758581,0.8989039489758581,-0.7822780720796761,-0.7822780720796761,0.5012807846069336,0.5029359459877014,0.44678592681884766,0.5541024208068848,-0.9730433821678162,-0.2516308128833771,-0.0040816326530613845,0.29131194547731065,0.12572365650004255,0.4000000059604645,-0.4000000059604645,0.1708603799343109,0.20000000298023224,71.76004791259766,False
0.04,0.6,-0.035669367760419846,0.6356693677604198,-0.4346066117286682,0.2556317150592804,0.0856846272945404,0.01547906082123518,9.967187881469727,0.0,0.5942322611808777,0.0,-0.2606186661980262,0.2606186661980262,-0.25000879168510437,1.0,0.0,1.0,-0.527764783668233,-0.12149533247239293,-1.0,0.0,1.0,-0.527764783668233,-0.1435459575582236,-6.154851800965172,-6.154851800965172,-2.6504129003061654,-2.6504129003061654,1.0,1.0,-0.527764783668233,-0.527764783668233,0.704431414604187,0.694372832775116,0.302715003490448,0.4028831422328949,3.3851611614227295,-4.423303604125977,-0.0040816326530613845,0.3530816395672002,0.2606186661980262,0.4000000059604645,-0.4000000059604645,0.22050625085830688,0.4000000059604645,20.080196380615234,False
0.06,0.6,-0.08960766345262527,0.6896076634526253,-0.8220718502998352,0.43225765228271484,-0.3216487467288971,0.0110696442425251,7.827887535095215,0.0,0.40833887457847595,0.0,-0.36666482359623087,0.36666482359623087,-0.3962123394012451,1.0,0.0,1.0,-0.35555523405279404,-0.20323352300367567,-1.0,0.0,1.0,-0.35555523405279404,-0.22082178675375194,-7.950880224533201,-7.950880224533201,-4.240553097574276,-4.240553097574276,1.0,1.0,-0.35555523405279404,-0.35555523405279404,0.9738990068435669,0.9689549207687378,0.3382979929447174,0.43515944480895996,-32.760154724121094,20.53131866455078,-0.0040816326530613845,0.3530816395672002,0.36666482359623087,0.4000000059604645,-0.4000000059604645,0.17588263750076294,0.4000000059604645,13.413142204284668,False
0.08,0.6,-0.15521472692489624,0.7552147269248962,-0.576738715171814,0.5294632911682129,-0.23235531151294708,0.007354068569839001,3.0183873176574707,0.0,0.030317073687911034,0.0,-0.420741147883472,0.420741147883472,-0.3019890785217285,1.0,0.0,1.0,-0.2526158445440957,-0.30927689214042636,-1.0,0.0,1.0,-0.2526158445440957,-0.31477841761700126,-11.163145862463988,-11.163145862463988,-6.240553097574276,-6.240553097574276,1.0,1.0,-0.2526158445440957,-0.2526158445440957,1.0785330533981323,1.0843939781188965,0.25242170691490173,0.3455743193626404,4.711258411407471,-15.880889892578125,-0.0040816326530613845,0.3530816395672002,0.420741147883472,0.4000000059604645,-0.4000000059604645,0.05501525476574898,0.4000000059604645,10.157028198242188,False
0.1,0.6,-0.23499657213687897,0.834996572136879,-1.0643199682235718,0.6155603528022766,-0.5752274394035339,0.003972792997956276,4.961014747619629,0.0,0.038895122706890106,0.0,-0.44819022844694234,0.44819022844694234,-0.6929097175598145,1.0,0.0,1.0,-0.30581110415912477,-0.35538001741221015,-1.0,0.0,1.0,-0.30581110415912477,-0.3589068573986537,-9.248271932688816,-9.248271932688816,-7.142868748108638,-7.142868748108638,1.0,1.0,-0.30581110415912477,-0.30581110415912477,1.2370078563690186,1.251533031463623,0.3211405575275421,0.40313807129859924,-31.458511352539062,20.280736923217773,-0.0040816326530613845,0.3530816395672002,0.44819022844694234,0.4000000059604645,-0.4000000059604645,0.035268399864435196,0.4000000059604645,4.932618141174316,False
0.12,0.6,-0.2969517111778259,0.8969517111778259,-0.7944134473800659,0.669715940952301,-0.24693827331066132,0.007077793590724468,1.3175848722457886,0.0,-0.4276390075683594,0.0,-0.4595082213847127,0.4595082213847127,-0.6418238878250122,1.0,0.0,1.0,-0.25752593678625063,-0.434777153668341,-1.0,0.0,1.0,-0.25752593678625063,-0.42167718672507704,-11.881784267527113,-11.881784267527113,-8.56454340393418,-8.56454340393418,1.0,1.0,-0.25752593678625063,-0.25752593678625063,1.3036388158798218,1.3194794654846191,0.2643221318721771,0.32936131954193115,5.968356609344482,-16.105812072753906,-0.0040816326530613845,0.3530816395672002,0.4595082213847127,0.4000000059604645,-0.4000000059604645,-0.13099966943264008,0.4000000059604645,6.1046977043151855,False
0.14,0.6,-0.3593144416809082,0.9593144416809082,-1.306910753250122,0.7322242259979248,-0.16181395947933197,0.0117941964417696,4.234524726867676,0.0,-0.1947280764579773,0.0,-0.4556505244092442,0.4556505244092442,-1.145377516746521,1.0,0.0,1.0,-0.49198423717291606,-0.455857974427774,-1.0,0.0,1.0,-0.49198423717291606,-0.4481444509206558,-10.149479569101235,-10.149479569101235,-9.040024253484297,-9.040024253484297,1.0,1.0,-0.49198423717291606,-0.49198423717291606,1.4459172487258911,1.4571423530578613,0.34576308727264404,0.39498838782310486,-30.24392318725586,20.070255279541016,-0.0040816326530613845,0.3530816395672002,0.4556505244092442,0.4000000059604645,-0.4000000059604645,-0.07713523507118225,0.4000000059604645,16.664806365966797,False
0.16,0.6,-0.4037294387817383,1.0037294387817384,-0.9544374942779541,0.7608551383018494,-0.26242852210998535,0.018556945025920868,-0.3970661759376526,0.0,-0.43476933240890503,0.0,-0.44364916991142084,0.44364916991142084,-0.9490450620651245,-0.3487466484905997,0.0,1.0,-0.43085161084610846,-0.49463586605423804,0.3487466484905997,0.0,1.0,-0.43085161084610846,-0.4781010503255736,-11.33117395453036,-11.33117395453036,-9.727369163798116,-9.727369163798116,1.0,1.0,-0.43085161084610846,-0.43085161084610846,1.4748426675796509,1.4859910011291504,0.2695762813091278,0.31472304463386536,7.125472545623779,-16.307411193847656,-0.0040816326530613845,0.3530816395672002,0.44364916991142084,-0.1217125803232193,0.1217125803232193,-0.16534815728664398,0.20000000298023224,95.5001449584961,False
0.18,0.6,-0.44091522693634033,1.0409152269363404,-1.467176914215088,0.8086823225021362,-0.052709002047777176,0.02447536401450634,4.254674911499023,0.0,-0.20004430413246155,0.0,-0.4299909107686072,0.4299909107686072,-1.5005440711975098,1.0,0.0,1.0,-0.7087845947235214,-0.4870381371587892,-1.0,0.0,1.0,-0.7087845947235214,-0.4763567463964601,-9.415968069646038,-9.415968069646038,-9.633948835552493,-9.633948835552493,1.0,1.0,-0.7087845947235214,-0.7087845947235214,1.5834096670150757,1.5932824611663818,0.33495578169822693,0.37567397952079773,-29.15540885925293,19.871505737304688,-0.0040816326530613845,0.3530816395672002,0.4299909107686072,0.4000000059604645,-0.4000000059604645,-0.10681390762329102,0.4000000059604645,97.37542724609375,True
