time,height_cmd,height_actual,height_error,height_rate,pitch,pitch_rate,roll,roll_rate,yaw,yaw_rate,com_y,wheel_contact_y,com_y_error,com_y_error_rate,base_action_0,base_action_1,base_action_2,base_action_3,base_action_4,base_action_5,base_action_6,base_action_7,base_action_8,base_action_9,raw_wheel_cmd_l,raw_wheel_cmd_r,filtered_wheel_cmd_l,filtered_wheel_cmd_r,hip_pitch_target_l,hip_pitch_target_r,knee_target_l,knee_target_r,hip_pitch_actual_l,hip_pitch_actual_r,knee_actual_l,knee_actual_r,wheel_vel_actual_l,wheel_vel_actual_r,vmc_height_correction,vmc_com_correction,pitch_ref_from_com,roll_correction_l,roll_correction_r,yaw_correction_diff,action_saturation_rate,action_rate,fell
0.0,0.65,0.0,0.65,0.0,-0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.06629863323367702,0.06629863323367702,0.0,0.0,0.0,0.04017629840824303,0.20494034408498826,-0.010143691169275455,-0.0,0.0,0.04017629840824303,0.20494034408498826,-0.010143691169275455,0.0,0.0,0.0,0.0,0.04017629840824303,0.04017629840824303,0.20494034408498826,0.20494034408498826,0.3665297329425812,0.365729957818985,0.4192410409450531,0.5132476091384888,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,14.784717559814453,False
0.02,0.65,-0.00507184537127614,0.6550718453712762,-0.3042882978916168,0.026302626356482506,0.02313658408820629,0.0071921865455806255,2.222475051879883,0.0,0.40308985114097595,0.0,-0.07817003693420402,0.07817003693420402,0.04865095391869545,0.025327377021312714,0.0,0.12318092736889553,0.32086406098602704,-0.02855828072008565,-0.025327377021312714,0.0,0.12318092736889553,0.32086406098602704,-0.03767645119753554,0.0,0.0,0.0,0.0,0.12318092736889553,0.12318092736889553,0.32086406098602704,0.32086406098602704,0.48840874433517456,0.5046911239624023,0.6035125851631165,0.7205276489257812,-1.1181864738464355,-1.8601117134094238,0.0,0.0,0.0,0.0,0.0,0.0,0.0,10.372590065002441,False
0.04,0.65,-0.02137414738535881,0.6713741473853588,-0.11888830363750458,-0.018716776743531227,0.4161079525947571,0.011952772736549377,-5.011146545410156,0.0,0.5732026100158691,0.0,-0.045078263206866136,0.045078263206866136,0.2733486592769623,0.20394447445869446,0.0,0.12318092736889553,0.32086406098602704,-0.06733967004514538,-0.20394447445869446,0.0,0.12318092736889553,0.32086406098602704,-0.08252144431866013,0.0,0.0,0.0,0.0,0.12318092736889553,0.12318092736889553,0.32086406098602704,0.32086406098602704,0.4943423569202423,0.49927958846092224,0.7494504451751709,0.8200319409370422,6.442573547363281,11.98885440826416,0.0,0.0,0.0,0.0,0.0,0.0,0.0,12.973358154296875,False
0.06,0.65,-0.05194779485464096,0.701947794854641,-0.8087903261184692,-0.02685639262199402,-0.2432229369878769,0.012336501851677895,2.3781850337982178,0.0,0.3558778762817383,0.0,-0.03296232513386286,0.03296232513386286,0.0926818996667862,-0.07780370861291885,0.0,0.12318092736889553,0.32086406098602704,-0.038984102046980135,0.07780370861291885,0.0,0.12318092736889553,0.32086406098602704,-0.05206140860815214,0.0,0.0,0.0,0.0,0.12318092736889553,0.12318092736889553,0.32086406098602704,0.32086406098602704,0.5931233763694763,0.5820332765579224,0.9827247858047485,1.0048905611038208,-29.620628356933594,-24.367298126220703,0.0,0.0,0.0,0.0,0.0,0.0,0.0,20.03097152709961,False
0.08,0.65,-0.052004601806402206,0.7020046018064022,-0.377763032913208,-0.07597675919532776,0.115011066198349,0.011085517704486847,-5.298282623291016,0.0,0.4111086428165436,0.0,-0.0027173638523143306,0.0027173638523143306,0.26722824573516846,0.07304465025663376,0.0,0.12318092736889553,0.32086406098602704,-0.0352999318872705,-0.07304465025663376,0.0,0.12318092736889553,0.32086406098602704,-0.05159907159555106,0.0,0.0,0.0,0.0,0.12318092736889553,0.12318092736889553,0.32086406098602704,0.32086406098602704,0.54957115650177,0.5546485185623169,1.0351139307022095,1.0644868612289429,7.646104335784912,12.613016128540039,0.0,0.0,0.0,0.0,0.0,0.0,0.0,10.668205261230469,False
0.1,0.65,-0.05180183798074722,0.7018018379807472,-1.1901191473007202,-0.08064137399196625,-0.36548441648483276,0.008118784055113792,2.7252631187438965,0.0,0.03638831153512001,0.0,0.0010706578301564879,-0.0010706578301564879,0.1439247727394104,-0.13923898339271545,0.0,0.12318092736889553,0.32086406098602704,0.0037316990034628574,0.13923898339271545,0.0,0.12318092736889553,0.32086406098602704,-0.006125412607009345,0.0,0.0,0.0,0.0,0.12318092736889553,0.12318092736889553,0.32086406098602704,0.32086406098602704,0.603324294090271,0.6240766644477844,1.1590173244476318,1.200820803642273,-28.525653839111328,-23.777189254760742,0.0,0.0,0.0,0.0,0.0,0.0,0.0,15.306861877441406,False
0.12,0.65,-0.02896362543106079,0.6789636254310608,-0.7598155736923218,-0.12118668854236603,0.4327870011329651,0.010651446878910065,-4.771459102630615,0.0,0.5771369338035583,0.0,0.023462204285374794,-0.023462204285374794,0.28496840596199036,0.2083042711019516,0.0,0.12318092736889553,0.32086406098602704,-0.004664954356175553,-0.2083042711019516,0.0,0.12318092736889553,0.32086406098602704,-0.027094184047800195,0.0,0.0,0.0,0.0,0.12318092736889553,0.12318092736889553,0.32086406098602704,0.32086406098602704,0.5698947906494141,0.5901958346366882,1.2012861967086792,1.2271537780761719,8.632157325744629,13.160876274108887,0.0,0.0,0.0,0.0,0.0,0.0,0.0,24.600955963134766,False
0.14,0.65,-0.028028905391693115,0.6780289053916931,-1.5953377485275269,-0.11711559444665909,-0.22747446596622467,0.01384320855140686,3.0589592456817627,0.0,0.47761839628219604,0.0,0.020445709068163676,-0.020445709068163676,0.21925479173660278,-0.06782598793506622,0.0,0.12318092736889553,0.32086406098602704,0.027627140749335238,0.06782598793506622,0.0,0.12318092736889553,0.32086406098602704,0.004730185959577509,0.0,0.0,0.0,0.0,0.12318092736889553,0.12318092736889553,0.32086406098602704,0.32086406098602704,0.6421691179275513,0.6537023186683655,1.3291938304901123,1.333434820175171,-27.565261840820312,-23.25714111328125,0.0,0.0,0.0,0.0,0.0,0.0,0.0,19.656513214111328,False
0.16,0.65,-0.011649359948933125,0.6616493599489331,-0.36115196347236633,-0.18143337965011597,0.7187674045562744,0.014254209585487843,-8.730138778686523,0.0,0.11465142667293549,0.0,0.04879170256731458,-0.04879170256731458,0.5214661359786987,0.3385868966579437,0.0,0.12318092736889553,0.32086406098602704,-0.013110209972975462,-0.3385868966579437,0.0,0.12318092736889553,0.32086406098602704,-0.030259039969561308,0.0,0.0,0.0,0.0,0.12318092736889553,0.12318092736889553,0.32086406098602704,0.32086406098602704,0.6068021655082703,0.6173045039176941,1.4017032384872437,1.3943980932235718,5.580770015716553,8.78190803527832,0.0,0.0,0.0,0.0,0.0,0.0,0.0,28.86289405822754,False
0.18,0.65,-0.020954199135303497,0.6709541991353035,-0.8048839569091797,-0.23394431173801422,0.015398030169308186,0.017854975536465645,1.1394896507263184,0.0,0.06923721730709076,0.0,0.04882970288583924,-0.04882970288583924,0.41225647926330566,0.04485778138041496,0.0,0.12318092736889553,0.32086406098602704,0.024363435116162412,-0.04485778138041496,0.0,0.12318092736889553,0.32086406098602704,0.007885483336200826,0.0,0.0,0.0,0.0,0.12318092736889553,0.12318092736889553,0.32086406098602704,0.32086406098602704,0.6443576216697693,0.6654391884803772,1.4910695552825928,1.479966640472412,-29.94393539428711,-26.31076431274414,0.0,0.0,0.0,0.0,0.0,0.0,0.0,20.941160202026367,False
